 [QUOTE_DATE], [UNDERLYING_LAST]
 2022-01-03,4795.57
 2022-01-04,4793.19
 2022-01-05,4700.64
 2022-01-06,4696.25
 2022-01-07,4676.41
 2022-01-10,4669.85
 2022-01-11,4713.53
 2022-01-12,4726.55
 2022-01-13,4660.64
 2022-01-14,4662.21
 2022-01-17,4662.85
 2022-01-18,4578.88
 2022-01-19,4533.57
 2022-01-20,4482.27
 2022-01-21,4398.16
 2022-01-24,4411.87
 2022-01-25,4358.03
 2022-01-26,4347.26
 2022-01-27,4325.89
 2022-01-28,4431.8
 2022-01-31,4516.89
