 [QUOTE_DATE], [UNDERLYING_LAST]
 2023-09-01,4516.02
 2023-09-05,4496.38
 2023-09-06,4465.78
 2023-09-07,4451.82
 2023-09-08,4457.83
 2023-09-11,4487.73
 2023-09-12,4461.94
 2023-09-13,4467.77
 2023-09-14,4505.26
 2023-09-15,4449.99
 2023-09-18,4453.66
 2023-09-19,4444.15
 2023-09-20,4401.93
 2023-09-21,4329.76
 2023-09-22,4321.33
 2023-09-25,4337.98
 2023-09-26,4273.67
 2023-09-27,4274.72
 2023-09-28,4299.14
 2023-09-29,4286.6
