 [QUOTE_DATE], [UNDERLYING_LAST]
 2019-07-01,2964.64
 2019-07-02,2973.21
 2019-07-03,2995.82
 2019-07-05,2990.71
 2019-07-08,2976.13
 2019-07-09,2979.6
 2019-07-10,2993.01
 2019-07-11,2999.79
 2019-07-12,3013.6
 2019-07-15,3014.31
 2019-07-16,3003.9
 2019-07-17,2984.25
 2019-07-18,2994.97
 2019-07-19,2976.86
 2019-07-22,2985.03
 2019-07-23,3005.61
 2019-07-24,3019.59
 2019-07-25,3004.45
 2019-07-26,3025.31
 2019-07-29,3020.82
 2019-07-30,3013.41
 2019-07-31,2979.93
