 [QUOTE_DATE], [UNDERLYING_LAST]
 2022-12-01,4076.96
 2022-12-02,4071.55
 2022-12-05,3999.15
 2022-12-06,3941.5
 2022-12-07,3933.45
 2022-12-08,3963.94
 2022-12-09,3934.36
 2022-12-12,3990.29
 2022-12-13,4019.51
 2022-12-14,3995.13
 2022-12-15,3896.92
 2022-12-19,3817.98
 2022-12-20,3821.98
 2022-12-21,3878.06
 2022-12-22,3822.96
 2022-12-23,3844.45
 2022-12-26,3844.82
 2022-12-27,3829.13
 2022-12-28,3783.05
 2022-12-29,3848.66
 2022-12-30,3839.81
