 [QUOTE_DATE], [UNDERLYING_LAST]
 2012-02-01,1324.12
 2012-02-02,1325.55
 2012-02-03,1344.59
 2012-02-06,1344.36
 2012-02-07,1347.18
 2012-02-08,1350.02
 2012-02-09,1352.04
 2012-02-10,1342.59
 2012-02-13,1351.64
 2012-02-14,1350.34
 2012-02-15,1343.41
 2012-02-16,1357.97
 2012-02-17,1361.33
 2012-02-21,1362.26
 2012-02-22,1357.51
 2012-02-23,1363.36
 2012-02-24,1365.78
 2012-02-27,1367.91
 2012-02-28,1372.28
