 [QUOTE_DATE], [UNDERLYING_LAST]
 2011-02-01,1307.24
 2011-02-02,1303.88
 2011-02-03,1307.13
 2011-02-04,1310.58
 2011-02-07,1318.74
 2011-02-08,1324.46
 2011-02-09,1320.74
 2011-02-10,1321.42
 2011-02-11,1329.2
 2011-02-14,1332.23
 2011-02-15,1328.05
 2011-02-16,1336.28
 2011-02-17,1340.35
 2011-02-18,1342.78
 2011-02-22,1315.31
 2011-02-23,1307.93
 2011-02-24,1306.22
 2011-02-25,1319.87
 2011-02-28,1327.64
