 [QUOTE_DATE], [UNDERLYING_LAST]
 2015-06-01,2111.84
 2015-06-02,2109.61
 2015-06-03,2114.19
 2015-06-04,2095.62
 2015-06-05,2092.79
 2015-06-08,2079.41
 2015-06-09,2079.91
 2015-06-10,2104.96
 2015-06-11,2109.12
 2015-06-12,2094.19
 2015-06-15,2084.7
 2015-06-16,2096.29
 2015-06-17,2100.41
 2015-06-18,2121.06
 2015-06-19,2109.96
 2015-06-22,2123.04
 2015-06-23,2124.31
 2015-06-24,2108.97
 2015-06-25,2102.57
 2015-06-26,2101.96
 2015-06-29,2057.79
 2015-06-30,2063.16
