 [QUOTE_DATE], [UNDERLYING_LAST]
 2011-11-01,1218.43
 2011-11-02,1237.76
 2011-11-03,1261.18
 2011-11-04,1253.01
 2011-11-07,1260.98
 2011-11-08,1275.56
 2011-11-09,1228.71
 2011-11-10,1239.67
 2011-11-11,1264.09
 2011-11-14,1251.54
 2011-11-15,1257.91
 2011-11-16,1235.67
 2011-11-17,1216.17
 2011-11-18,1215.82
 2011-11-21,1193.63
 2011-11-22,1188.15
 2011-11-23,1162.31
 2011-11-25,1158.67
 2011-11-28,1192.86
 2011-11-29,1195.24
 2011-11-30,1246.96
