 [QUOTE_DATE], [UNDERLYING_LAST]
 2011-06-01,1314.66
 2011-06-02,1312.88
 2011-06-03,1300.27
 2011-06-06,1286.21
 2011-06-07,1284.74
 2011-06-08,1279.33
 2011-06-09,1289.31
 2011-06-10,1271.5
 2011-06-13,1271.57
 2011-06-14,1288.07
 2011-06-15,1265.13
 2011-06-16,1267.36
 2011-06-17,1271.35
 2011-06-20,1278.16
 2011-06-21,1295.3
 2011-06-22,1287.24
 2011-06-23,1283.76
 2011-06-24,1268.98
 2011-06-27,1280.08
 2011-06-28,1296.71
 2011-06-29,1307.59
 2011-06-30,1320.59
