 [QUOTE_DATE], [UNDERLYING_LAST]
 2011-05-02,1361.07
 2011-05-03,1356.42
 2011-05-04,1347.14
 2011-05-05,1334.9
 2011-05-06,1340.0
 2011-05-09,1346.22
 2011-05-10,1357.19
 2011-05-11,1341.98
 2011-05-12,1348.66
 2011-05-13,1337.81
 2011-05-16,1329.62
 2011-05-17,1328.96
 2011-05-18,1340.53
 2011-05-19,1343.38
 2011-05-20,1333.06
 2011-05-23,1317.47
 2011-05-24,1316.32
 2011-05-25,1320.44
 2011-05-26,1325.59
 2011-05-27,1331.14
 2011-05-31,1344.79
