 [QUOTE_DATE], [UNDERLYING_LAST]
 2013-07-01,1614.86
 2013-07-02,1614.6
 2013-07-03,1615.41
 2013-07-05,1632.07
 2013-07-08,1640.44
 2013-07-09,1652.48
 2013-07-10,1652.27
 2013-07-11,1675.3
 2013-07-12,1679.69
 2013-07-15,1682.61
 2013-07-16,1676.43
 2013-07-17,1680.83
 2013-07-18,1689.19
 2013-07-19,1691.85
 2013-07-22,1695.36
 2013-07-23,1692.6
 2013-07-24,1686.03
 2013-07-25,1690.18
 2013-07-26,1691.62
 2013-07-29,1685.57
 2013-07-30,1686.4
 2013-07-31,1686.64
