 [QUOTE_DATE], [UNDERLYING_LAST]
 2020-12-01,3661.88
 2020-12-02,3669.04
 2020-12-03,3666.51
 2020-12-04,3698.65
 2020-12-07,3692.18
 2020-12-08,3701.93
 2020-12-09,3672.03
 2020-12-10,3668.11
 2020-12-11,3663.3
 2020-12-14,3646.9
 2020-12-15,3695.12
 2020-12-16,3701.16
 2020-12-17,3722.39
 2020-12-18,3710.56
 2020-12-21,3695.0
 2020-12-22,3687.33
 2020-12-23,3689.98
 2020-12-28,3735.56
 2020-12-29,3727.52
 2020-12-30,3732.41
 2020-12-31,3756.31
