 [QUOTE_DATE], [UNDERLYING_LAST]
 2022-04-01,4545.81
 2022-04-04,4582.84
 2022-04-05,4525.68
 2022-04-06,4480.6
 2022-04-07,4499.16
 2022-04-08,4489.03
 2022-04-11,4413.39
 2022-04-12,4398.02
 2022-04-13,4446.84
 2022-04-14,4392.44
 2022-04-15,4392.59
 2022-04-18,4392.04
 2022-04-19,4464.5
 2022-04-20,4459.55
 2022-04-21,4395.28
 2022-04-22,4272.45
 2022-04-25,4297.32
 2022-04-26,4176.07
 2022-04-27,4183.21
 2022-04-28,4289.99
 2022-04-29,4132.17
