 [QUOTE_DATE], [UNDERLYING_LAST]
 2018-12-03,2790.48
 2018-12-04,2700.48
 2018-12-05,2700.06
 2018-12-06,2695.03
 2018-12-07,2632.99
 2018-12-10,2637.83
 2018-12-11,2637.03
 2018-12-12,2651.54
 2018-12-13,2650.16
 2018-12-14,2600.14
 2018-12-17,2546.11
 2018-12-18,2546.09
 2018-12-19,2506.52
 2018-12-20,2467.56
 2018-12-21,2416.57
 2018-12-24,2351.1
 2018-12-26,2467.73
 2018-12-27,2489.1
 2018-12-28,2485.74
 2018-12-31,2506.71
