 [QUOTE_DATE], [UNDERLYING_LAST]
 2020-09-01,3527.11
 2020-09-02,3580.18
 2020-09-03,3455.82
 2020-09-04,3426.73
 2020-09-08,3331.67
 2020-09-09,3399.03
 2020-09-10,3337.5
 2020-09-11,3341.38
 2020-09-14,3382.7
 2020-09-15,3400.95
 2020-09-16,3385.67
 2020-09-17,3357.43
 2020-09-18,3318.56
 2020-09-21,3281.54
 2020-09-22,3315.36
 2020-09-23,3236.98
 2020-09-24,3246.51
 2020-09-25,3298.98
 2020-09-28,3352.82
 2020-09-29,3335.13
 2020-09-30,3361.37
