 [QUOTE_DATE], [UNDERLYING_LAST]
 2021-06-01,4202.07
 2021-06-02,4208.52
 2021-06-03,4192.79
 2021-06-04,4230.03
 2021-06-07,4226.52
 2021-06-08,4227.18
 2021-06-09,4219.82
 2021-06-10,4239.29
 2021-06-11,4247.43
 2021-06-14,4255.59
 2021-06-15,4246.91
 2021-06-16,4222.59
 2021-06-17,4221.88
 2021-06-18,4165.56
 2021-06-21,4224.66
 2021-06-22,4246.38
 2021-06-23,4241.83
 2021-06-24,4266.39
 2021-06-25,4280.68
 2021-06-28,4290.52
 2021-06-29,4291.91
 2021-06-30,4297.32
