 [QUOTE_DATE], [UNDERLYING_LAST]
 2010-04-01,1177.89
 2010-04-05,1187.34
 2010-04-06,1189.5
 2010-04-07,1182.53
 2010-04-08,1186.53
 2010-04-09,1194.35
 2010-04-12,1196.5
 2010-04-13,1197.22
 2010-04-14,1210.59
 2010-04-15,1211.64
 2010-04-16,1192.35
 2010-04-19,1197.29
 2010-04-20,1207.43
 2010-04-21,1205.98
 2010-04-22,1208.84
 2010-04-23,1216.98
 2010-04-26,1211.99
 2010-04-27,1183.38
 2010-04-28,1191.49
 2010-04-29,1206.68
 2010-04-30,1186.32
