 [QUOTE_DATE], [UNDERLYING_LAST]
 2017-12-01,2641.78
 2017-12-04,2639.21
 2017-12-05,2629.55
 2017-12-06,2629.54
 2017-12-07,2637.22
 2017-12-08,2651.45
 2017-12-11,2659.94
 2017-12-12,2664.58
 2017-12-13,2663.48
 2017-12-14,2652.49
 2017-12-15,2675.04
 2017-12-18,2690.79
 2017-12-19,2681.42
 2017-12-20,2679.43
 2017-12-21,2684.89
 2017-12-22,2683.72
 2017-12-26,2680.42
 2017-12-27,2682.22
 2017-12-28,2687.17
 2017-12-29,2675.22
