 [QUOTE_DATE], [UNDERLYING_LAST]
 2018-05-01,2654.28
 2018-05-02,2635.57
 2018-05-03,2629.77
 2018-05-04,2663.43
 2018-05-07,2672.95
 2018-05-08,2672.01
 2018-05-09,2697.8
 2018-05-10,2722.78
 2018-05-11,2727.74
 2018-05-14,2730.39
 2018-05-15,2711.39
 2018-05-16,2722.58
 2018-05-17,2720.01
 2018-05-18,2713.04
 2018-05-21,2732.98
 2018-05-22,2724.98
 2018-05-23,2733.24
 2018-05-24,2727.76
 2018-05-25,2721.14
 2018-05-29,2689.88
 2018-05-30,2723.98
 2018-05-31,2705.55
