 [QUOTE_DATE], [UNDERLYING_LAST]
 2012-05-01,1405.81
 2012-05-02,1402.23
 2012-05-03,1391.51
 2012-05-04,1368.98
 2012-05-07,1369.51
 2012-05-08,1363.67
 2012-05-09,1354.32
 2012-05-10,1357.55
 2012-05-11,1353.57
 2012-05-14,1338.11
 2012-05-15,1330.62
 2012-05-16,1324.79
 2012-05-17,1305.37
 2012-05-18,1295.35
 2012-05-21,1315.89
 2012-05-22,1316.7
 2012-05-23,1318.77
 2012-05-24,1320.57
 2012-05-25,1317.55
 2012-05-29,1332.11
 2012-05-30,1313.51
 2012-05-31,1310.41
