 [QUOTE_DATE], [UNDERLYING_LAST]
 2015-11-02,2103.92
 2015-11-03,2109.87
 2015-11-04,2102.64
 2015-11-05,2100.15
 2015-11-06,2099.25
 2015-11-09,2078.78
 2015-11-10,2082.07
 2015-11-11,2074.89
 2015-11-12,2046.03
 2015-11-13,2023.15
 2015-11-16,2053.07
 2015-11-17,2050.42
 2015-11-18,2083.42
 2015-11-19,2081.19
 2015-11-20,2089.18
 2015-11-23,2086.64
 2015-11-24,2089.36
 2015-11-25,2089.01
 2015-11-27,2090.11
 2015-11-30,2081.34
