, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2011-09-01, 2011-09-02,1.0,0.93422,0.00016,0.089,-0.3898,302.61,306.1,900.0,0.0,0.06,-0.00121,5e-05,0.00201,-0.0253,304.0,0.252
1, 2011-09-01, 2011-09-02,1.0,0.93805,0.00019,0.08664,-0.38997,277.6,281.09,925.0,0.0,0.05,-0.00065,8e-05,0.00232,-0.02529,279.0,0.232
2, 2011-09-01, 2011-09-02,1.0,0.94167,0.00027,0.08382,-0.39047,252.61,256.1,950.0,0.0,0.05,-0.00048,7e-05,0.00256,-0.02515,254.0,0.211
3, 2011-09-01, 2011-09-02,1.0,0.94508,0.00032,0.08013,-0.38958,227.6,231.1,975.0,0.0,0.05,-0.00102,1e-05,0.0032,-0.02485,229.0,0.19
4, 2011-09-01, 2011-09-02,1.0,0.9493,0.00042,0.07721,-0.38977,202.6,206.1,1000.0,0.0,0.05,-0.00136,3e-05,0.00313,-0.02535,204.0,0.169
5, 2011-09-01, 2011-09-02,1.0,0.95259,0.00061,0.07457,-0.39066,177.61,181.1,1025.0,0.0,0.05,-0.00124,0.0001,0.00426,-0.02519,179.0,0.149
6, 2011-09-01, 2011-09-02,1.0,0.95272,0.00056,0.07301,-0.39033,172.6,176.11,1030.0,0.0,0.05,-0.00115,0.00012,0.00415,-0.02461,174.0,0.144
7, 2011-09-01, 2011-09-02,1.0,0.954,0.00072,0.07241,-0.39008,162.6,166.11,1040.0,0.0,0.05,-0.00111,9e-05,0.00436,-0.02449,164.0,0.136
8, 2011-09-01, 2011-09-02,1.0,0.95488,0.00079,0.07193,-0.3901,157.6,161.09,1045.0,0.0,0.05,-0.00113,0.00012,0.00401,-0.0251,159.0,0.132
9, 2011-09-01, 2011-09-02,1.0,0.95576,0.00075,0.07082,-0.39006,152.6,156.1,1050.0,0.0,0.05,-0.00135,9e-05,0.00495,-0.02523,154.0,0.128
10, 2011-09-01, 2011-09-02,1.0,0.95537,0.00088,0.07217,-0.43984,147.6,151.19,1055.0,0.0,0.05,-0.0021,8e-05,0.00507,-0.02469,149.0,0.124
11, 2011-09-01, 2011-09-02,1.0,0.95544,0.00091,0.07224,-0.4395,142.6,146.2,1060.0,0.0,0.05,-0.002,0.00012,0.0047,-0.0254,144.0,0.12
12, 2011-09-01, 2011-09-02,1.0,0.95005,0.00113,0.08145,-0.69001,137.6,141.7,1065.0,0.0,0.05,-0.00183,0.0001,0.00535,-0.02408,139.0,0.115
13, 2011-09-01, 2011-09-02,1.0,0.95425,0.00112,0.07659,-0.54074,132.6,136.4,1070.0,0.0,0.05,-0.0016,0.00011,0.00458,-0.02487,134.0,0.111
14, 2011-09-01, 2011-09-02,1.0,0.9537,0.00123,0.07685,-0.54025,127.61,131.4,1075.0,0.0,0.06,-0.00211,0.0001,0.00534,-0.02489,129.0,0.107
15, 2011-09-01, 2011-09-02,1.0,0.95393,0.00128,0.07735,-0.54046,122.61,126.4,1080.0,0.05,0.1,-0.00497,0.00032,0.01208,-0.07462,124.0,0.103
16, 2011-09-01, 2011-09-02,1.0,0.95345,0.00141,0.07734,-0.54036,117.59,121.4,1085.0,0.05,0.1,-0.00536,0.00029,0.01319,-0.07448,119.0,0.099
17, 2011-09-01, 2011-09-02,1.0,0.94919,0.00162,0.08558,-0.69024,112.6,116.7,1090.0,0.06,0.1,-0.00524,0.00033,0.01305,-0.07363,114.0,0.095
18, 2011-09-01, 2011-09-02,1.0,0.95688,0.00166,0.07311,-0.44014,107.59,111.2,1095.0,0.05,0.15,-0.00681,0.00043,0.01635,-0.09872,109.0,0.09
19, 2011-09-01, 2011-09-02,1.0,0.96255,0.00174,0.06396,-0.29006,102.6,105.9,1100.0,0.04,0.15,-0.00648,0.00046,0.01711,-0.09821,104.0,0.086
20, 2011-09-01, 2011-09-02,1.0,0.96288,0.00184,0.06445,-0.28995,97.6,100.9,1105.0,0.05,0.14,-0.00717,0.0005,0.01847,-0.09774,99.0,0.082
21, 2011-09-01, 2011-09-02,1.0,0.9436,0.00222,0.09494,-0.73962,92.7,96.7,1110.0,0.05,0.2,-0.00956,0.00057,0.02178,-0.12189,94.0,0.078
22, 2011-09-01, 2011-09-02,1.0,0.94522,0.00244,0.09169,-0.64014,87.7,91.5,1115.0,0.05,0.2,-0.00998,0.00062,0.02276,-0.1224,89.0,0.074
23, 2011-09-01, 2011-09-02,1.0,0.94361,0.00269,0.09398,-0.64006,82.7,86.5,1120.0,0.1,0.15,-0.00963,0.00069,0.0235,-0.12227,84.0,0.07
24, 2011-09-01, 2011-09-02,1.0,0.94436,0.00295,0.09346,-0.59008,77.8,81.3,1125.0,0.15,0.21,-0.01327,0.00095,0.03171,-0.16994,79.0,0.066
25, 2011-09-01, 2011-09-02,1.0,0.92925,0.00335,0.11481,-0.89003,73.09,76.6,1130.0,0.15,0.2,-0.01437,0.0011,0.03307,-0.16976,74.0,0.061
26, 2011-09-01, 2011-09-02,1.0,0.93436,0.00371,0.10769,-0.69019,67.9,71.4,1135.0,0.15,0.3,-0.01889,0.0014,0.04047,-0.21628,69.0,0.057
27, 2011-09-01, 2011-09-02,1.0,0.91948,0.00415,0.12744,-0.9401,63.0,66.8,1140.0,0.3,0.35,-0.02639,0.00181,0.05352,-0.30735,64.0,0.053
28, 2011-09-01, 2011-09-02,1.0,0.91653,0.00463,0.12937,-0.887,58.1,61.6,1145.0,0.35,0.45,-0.03177,0.00228,0.06405,-0.37385,59.0,0.049
29, 2011-09-01, 2011-09-02,1.0,0.9006,0.0052,0.14855,-1.06852,53.5,56.7,1150.0,0.46,0.59,-0.04142,0.0029,0.07951,-0.48198,54.0,0.045
30, 2011-09-01, 2011-09-02,1.0,0.89147,0.00591,0.15847,-1.0871,48.4,51.9,1155.0,0.6,1.0,-0.05973,0.0039,0.10645,-0.70868,49.0,0.041
31, 2011-09-01, 2011-09-02,1.0,0.87028,0.00655,0.18149,-1.31532,43.9,47.1,1160.0,0.85,1.14,-0.07472,0.00483,0.12599,-0.86225,44.0,0.037
32, 2011-09-01, 2011-09-02,1.0,0.84576,0.00735,0.20552,-1.54383,39.19,42.59,1165.0,1.15,1.5,-0.09724,0.00605,0.15312,-1.09685,39.0,0.032
33, 2011-09-01, 2011-09-02,1.0,0.82502,0.00832,0.22303,-1.64686,34.59,37.7,1170.0,1.55,1.9,-0.12402,0.00737,0.18299,-1.35986,34.0,0.028
34, 2011-09-01, 2011-09-02,1.0,0.79347,0.00935,0.24788,-1.85587,30.11,33.19,1175.0,1.96,2.35,-0.15429,0.009,0.2117,-1.60587,29.0,0.024
35, 2011-09-01, 2011-09-02,1.0,0.75579,0.01047,0.27277,-2.07641,25.6,29.0,1180.0,2.54,2.91,-0.19444,0.01094,0.24501,-1.89706,24.0,0.02
36, 2011-09-01, 2011-09-02,1.0,0.71131,0.01165,0.29793,-2.27801,21.51,24.7,1185.0,3.41,3.7,-0.24612,0.01311,0.27985,-2.24596,19.0,0.016
37, 2011-09-01, 2011-09-02,1.0,0.65897,0.01283,0.32108,-2.46527,17.7,20.59,1190.0,4.2,4.7,-0.30546,0.0155,0.31236,-2.51889,14.0,0.012
38, 2011-09-01, 2011-09-02,1.0,0.59812,0.01385,0.33994,-2.60769,14.09,16.9,1195.0,5.4,5.9,-0.38113,0.01806,0.33852,-2.75953,9.0,0.007
39, 2011-09-01, 2011-09-02,1.0,0.53007,0.01482,0.35071,-2.62516,11.7,12.41,1200.0,7.2,7.6,-0.47289,0.01985,0.35374,-2.95678,4.0,0.003
40, 2011-09-01, 2011-09-02,1.0,0.45408,0.01537,0.35033,-2.51947,8.59,9.3,1205.0,8.9,9.5,-0.58219,0.02189,0.34706,-2.85732,1.0,0.001
41, 2011-09-01, 2011-09-02,1.0,0.37254,0.01534,0.33516,-2.30689,6.2,6.6,1210.0,11.1,11.89,-0.71699,0.02219,0.29931,-2.49383,6.0,0.005
42, 2011-09-01, 2011-09-02,1.0,0.28817,0.01451,0.30269,-1.93479,4.0,4.5,1215.0,13.0,16.1,-0.8811,0.01696,0.17478,-1.85047,11.0,0.009
43, 2011-09-01, 2011-09-02,1.0,0.20934,0.01274,0.25539,-1.48638,2.4,2.9,1220.0,16.8,19.0,-1.0,0.0,-170.39951,0.0,16.0,0.013
44, 2011-09-01, 2011-09-02,1.0,0.13947,0.01033,0.19854,-1.02106,1.31,1.75,1225.0,20.6,23.61,-1.0,0.0,-220.39951,0.0,21.0,0.017
45, 2011-09-01, 2011-09-02,1.0,0.08629,0.0076,0.14101,-0.63385,0.65,1.0,1230.0,24.4,28.0,-0.9979,0.0,0.0,-1.42291,26.0,0.022
46, 2011-09-01, 2011-09-02,1.0,0.05089,0.00515,0.09312,-0.36099,0.35,0.49,1235.0,29.5,32.6,-1.0,0.0,-320.40032,0.0,31.0,0.026
47, 2011-09-01, 2011-09-02,1.0,0.03188,0.00341,0.06367,-0.22398,0.15,0.36,1240.0,34.3,37.39,-1.0,0.0,0.0,0.0,36.0,0.03
48, 2011-09-01, 2011-09-02,1.0,0.0217,0.00247,0.04706,-0.16162,0.15,0.2,1245.0,39.2,42.31,-1.0,0.0,0.0,0.0,41.0,0.034
49, 2011-09-01, 2011-09-02,1.0,0.01799,0.00198,0.0401,-0.14035,0.1,0.2,1250.0,44.2,47.31,-1.0,0.0,0.0,0.0,46.0,0.038
50, 2011-09-01, 2011-09-02,1.0,0.01247,0.00141,0.02895,-0.09576,0.05,0.15,1255.0,49.0,52.31,-1.0,0.0,0.0,0.0,51.0,0.042
51, 2011-09-01, 2011-09-02,1.0,0.00932,0.001,0.02252,-0.07272,0.05,0.1,1260.0,53.9,57.3,-1.0,0.0,0.0,0.0,56.0,0.047
52, 2011-09-01, 2011-09-02,1.0,0.00881,0.00089,0.02058,-0.07186,0.06,0.1,1265.0,58.9,62.29,-1.0,0.0,0.0,0.0,61.0,0.051
53, 2011-09-01, 2011-09-02,1.0,0.00364,0.00042,0.0087,-0.02479,0.0,0.06,1270.0,63.9,67.3,-1.0,0.0,0.0,0.0,66.0,0.055
54, 2011-09-01, 2011-09-02,1.0,0.00365,0.00033,0.00856,-0.02512,0.0,0.06,1275.0,68.89,72.3,-1.0,0.0,0.0,0.0,71.0,0.059
55, 2011-09-01, 2011-09-02,1.0,0.00259,0.00022,0.00689,-0.02505,0.0,0.04,1300.0,93.9,97.3,-1.0,0.0,0.0,0.0,96.0,0.08
56, 2011-09-01, 2011-09-02,1.0,0.00167,0.00018,0.00559,-0.02469,0.0,0.05,1325.0,118.9,122.3,-1.0,0.0,0.0,0.0,121.0,0.101
57, 2011-09-01, 2011-09-02,1.0,0.00144,0.0001,0.00525,-0.02493,0.0,0.04,1350.0,143.9,147.29,-1.0,0.0,0.0,0.0,146.0,0.121
58, 2011-09-01, 2011-09-09,8.0,0.94797,0.00037,0.16696,-0.39022,202.7,206.0,1000.0,0.19,0.25,-0.00725,0.00025,0.03802,-0.09051,204.0,0.169
