, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2012-09-04,1404.84, 2012-09-07,3.0,0.98388,0.00029,0.05988,-0.66205,302.79,308.89,1100.0,0.0,0.05,-0.00057,4e-05,0.00463,-0.02155,304.8,0.217
1, 2012-09-04,1404.84, 2012-09-07,3.0,0.98299,0.00027,0.06353,-0.68801,292.91,298.9,1110.0,0.0,0.05,-0.0004,3e-05,0.00458,-0.02203,294.8,0.21
2, 2012-09-04,1404.84, 2012-09-07,3.0,0.98219,0.00028,0.06289,-0.65654,282.8,288.91,1120.0,0.0,0.05,-0.00135,4e-05,0.0048,-0.02187,284.8,0.203
3, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00047,276.1,282.61,1125.0,0.0,0.04,-0.00134,4e-05,0.00496,-0.02144,279.8,0.199
4, 2012-09-04,1404.84, 2012-09-07,3.0,0.98238,0.00032,0.06523,-0.65423,272.8,278.9,1130.0,0.0,0.05,-0.00131,-2e-05,0.00487,-0.02199,274.8,0.196
5, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00076,261.1,267.6,1140.0,0.0,0.05,-0.00114,-2e-05,0.00461,-0.02136,264.8,0.189
6, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00038,252.59,256.7,1150.0,0.0,0.05,-0.00049,2e-05,0.00466,-0.02184,254.8,0.181
7, 2012-09-04,1404.84, 2012-09-07,3.0,0.99745,8e-05,0.00992,-0.04828,243.1,246.71,1160.0,0.0,0.05,-0.00145,4e-05,0.00516,-0.02194,244.8,0.174
8, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00078,232.61,236.51,1170.0,0.0,0.06,-0.0008,5e-05,0.00507,-0.02152,234.8,0.167
9, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,0.0,227.59,231.5,1175.0,0.0,0.05,-0.00116,6e-05,0.00534,-0.02105,229.8,0.164
10, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00076,222.6,226.49,1180.0,0.0,0.05,-0.00154,7e-05,0.00557,-0.02136,224.8,0.16
11, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.0001,212.6,216.5,1190.0,0.0,0.05,-0.00095,4e-05,0.0057,-0.02101,214.8,0.153
12, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00026,202.9,206.2,1200.0,0.0,0.05,-0.00092,8e-05,0.00545,-0.02165,204.8,0.146
13, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00071,192.4,196.5,1210.0,0.0,0.06,-0.00121,5e-05,0.00579,-0.02096,194.8,0.139
14, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00025,182.9,186.3,1220.0,0.0,0.05,-0.00107,6e-05,0.00673,-0.02119,184.8,0.132
15, 2012-09-04,1404.84, 2012-09-07,3.0,0.99915,7e-05,0.00306,-0.00815,178.19,181.5,1225.0,0.0,0.05,-0.00162,7e-05,0.00669,-0.02086,179.8,0.128
16, 2012-09-04,1404.84, 2012-09-07,3.0,1.0,0.0,0.0,-0.00047,172.9,176.3,1230.0,0.0,0.05,-0.00149,0.00012,0.00644,-0.02181,174.8,0.124
17, 2012-09-04,1404.84, 2012-09-07,3.0,0.99358,0.00028,0.02719,-0.11878,163.2,166.81,1240.0,0.0,0.06,-0.00097,4e-05,0.00722,-0.02058,164.8,0.117
18, 2012-09-04,1404.84, 2012-09-07,3.0,0.9928,0.00028,0.02928,-0.11805,153.2,156.8,1250.0,0.0,0.05,-0.00188,0.0001,0.0073,-0.0211,154.8,0.11
19, 2012-09-04,1404.84, 2012-09-07,3.0,0.99689,0.00016,0.0149,-0.04704,143.19,146.6,1260.0,0.04,0.1,-0.00385,0.00023,0.01761,-0.05909,144.8,0.103
20, 2012-09-04,1404.84, 2012-09-07,3.0,0.99676,0.00019,0.01553,-0.04657,138.19,141.59,1265.0,0.05,0.09,-0.00435,0.00025,0.01808,-0.05825,139.8,0.1
21, 2012-09-04,1404.84, 2012-09-07,3.0,0.99629,0.00024,0.01551,-0.04623,133.2,136.6,1270.0,0.05,0.1,-0.00441,0.00027,0.01946,-0.05845,134.8,0.096
22, 2012-09-04,1404.84, 2012-09-07,3.0,0.98624,0.00053,0.05239,-0.21105,128.69,131.59,1275.0,0.05,0.09,-0.00486,0.00022,0.01924,-0.05797,129.8,0.092
