, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,219.6,221.11,1050.0,0.0,0.05,-0.00098,3e-05,0.00559,-0.01984,221.4,0.174
1, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,194.61,196.1,1075.0,0.0,0.05,-0.00164,4e-05,0.00572,-0.01861,196.4,0.154
2, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,169.6,171.1,1100.0,0.0,0.05,-0.00117,9e-05,0.00667,-0.01863,171.4,0.135
3, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,144.6,146.1,1125.0,0.04,0.11,-0.00392,0.00016,0.01753,-0.05175,146.4,0.115
4, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,119.6,121.2,1150.0,0.1,0.16,-0.00714,0.00036,0.03018,-0.08182,121.4,0.095
5, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,94.7,96.2,1175.0,0.15,0.2,-0.01179,0.00067,0.04478,-0.10803,96.4,0.076
6, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,69.7,71.39,1200.0,0.3,0.34,-0.02442,0.00161,0.08373,-0.17906,71.4,0.056
7, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,64.8,66.4,1205.0,0.35,0.4,-0.02788,0.00191,0.09594,-0.20149,66.4,0.052
8, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,59.8,61.51,1210.0,0.4,0.45,-0.03277,0.00222,0.10938,-0.22131,61.4,0.048
9, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,54.9,56.5,1215.0,0.45,0.5,-0.03836,0.00265,0.12269,-0.2407,56.4,0.044
10, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,49.9,51.6,1220.0,0.51,0.65,-0.0464,0.00333,0.14538,-0.27855,51.4,0.04
11, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,45.0,46.71,1225.0,0.51,0.65,-0.05066,0.00385,0.15402,-0.27519,46.4,0.036
12, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,40.2,41.8,1230.0,0.61,0.8,-0.06287,0.00484,0.1831,-0.31746,41.4,0.033
13, 2011-01-03, 2011-01-07,4.0,1.0,0.0,0.0,0.0,35.4,37.0,1235.0,0.75,1.0,-0.07932,0.00613,0.21982,-0.37189,36.4,0.029
14, 2011-01-03, 2011-01-07,4.0,0.95671,0.01206,0.1153,-0.04,30.6,32.19,1240.0,0.95,1.15,-0.09889,0.0078,0.25783,-0.41882,31.4,0.025
15, 2011-01-03, 2011-01-07,4.0,0.88949,0.01358,0.25282,-0.22489,26.01,27.59,1245.0,1.25,1.55,-0.13062,0.01009,0.31619,-0.50543,26.4,0.021
16, 2011-01-03, 2011-01-07,4.0,0.83555,0.01567,0.34052,-0.32566,21.51,22.99,1250.0,1.7,2.0,-0.17358,0.01298,0.38056,-0.59552,21.4,0.017
17, 2011-01-03, 2011-01-07,4.0,0.76583,0.01769,0.43061,-0.43309,17.3,18.69,1255.0,2.35,2.69,-0.23258,0.01654,0.45381,-0.70417,16.4,0.013
18, 2011-01-03, 2011-01-07,4.0,0.68125,0.01927,0.50916,-0.53449,13.6,14.69,1260.0,3.31,3.7,-0.31226,0.02049,0.52632,-0.81457,11.4,0.009
19, 2011-01-03, 2011-01-07,4.0,0.58976,0.02078,0.55996,-0.5867,10.2,10.9,1265.0,4.6,5.2,-0.41612,0.02423,0.57929,-0.90876,6.4,0.005
20, 2011-01-03, 2011-01-07,4.0,0.48652,0.02153,0.57957,-0.59665,7.2,7.59,1270.0,6.5,7.0,-0.54426,0.02704,0.58812,-0.94866,1.4,0.001
21, 2011-01-03, 2011-01-07,4.0,0.37693,0.02094,0.55643,-0.56113,4.7,5.0,1275.0,9.2,9.7,-0.68813,0.02604,0.52441,-0.93421,3.6,0.003
22, 2011-01-03, 2011-01-07,4.0,0.27169,0.01855,0.48932,-0.48841,2.85,3.19,1280.0,12.1,12.9,-0.8616,0.02041,0.32491,-0.78091,8.6,0.007
23, 2011-01-03, 2011-01-07,4.0,0.18003,0.01493,0.3896,-0.3781,1.6,1.84,1285.0,15.6,17.3,-0.99763,0.0,0.0,-0.62493,13.6,0.011
24, 2011-01-03, 2011-01-07,4.0,0.11418,0.01104,0.28751,-0.2763,0.84,1.1,1290.0,19.79,21.49,-0.99783,0.0,0.0,-0.62463,18.6,0.015
25, 2011-01-03, 2011-01-07,4.0,0.0721,0.00766,0.20584,-0.19839,0.5,0.65,1295.0,24.3,26.1,-0.99713,0.0,0.0,-0.62473,23.6,0.019
26, 2011-01-03, 2011-01-07,4.0,0.04357,0.00505,0.13868,-0.13311,0.3,0.35,1300.0,29.1,30.8,-0.99762,0.0,0.0,-0.62503,28.6,0.023
27, 2011-01-03, 2011-01-07,4.0,0.02131,0.00228,0.07664,-0.08846,0.15,0.19,1315.0,44.01,45.51,-1.0,0.0,-446.40016,0.0,43.6,0.034
28, 2011-01-03, 2011-01-07,4.0,0.00931,0.00106,0.03868,-0.04377,0.06,0.1,1325.0,53.9,55.39,-0.99733,0.0,0.0,-0.62476,53.6,0.042
29, 2011-01-03, 2011-01-07,4.0,0.00542,0.00052,0.02255,-0.03211,0.0,0.11,1350.0,78.89,80.4,-0.99755,0.0,0.0,-0.62497,78.6,0.062
30, 2011-01-03, 2011-01-07,4.0,0.00264,0.0002,0.01111,-0.01733,0.0,0.05,1375.0,103.9,105.4,-0.99789,0.0,0.0,-0.62442,103.6,0.082
31, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,1067.5,1072.5,200.0,0.0,0.06,-9e-05,0.0,0.00125,-0.00857,1071.4,0.843
32, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,967.51,972.49,300.0,0.0,0.04,0.0,0.0,0.00199,-0.00857,971.4,0.764
33, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,917.5,922.51,350.0,0.0,0.06,-0.00058,0.0,0.00164,-0.00867,921.4,0.725
34, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,867.51,872.5,400.0,0.0,0.05,-0.0002,0.0,0.00271,-0.00838,871.4,0.685
35, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,817.51,822.5,450.0,0.0,0.04,-0.00042,0.0,0.00295,-0.00866,821.4,0.646
36, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,767.5,772.5,500.0,0.0,0.04,0.0,0.0,0.00265,-0.0079,771.4,0.607
37, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,717.5,722.49,550.0,0.0,0.05,-9e-05,0.0,0.00273,-0.00852,721.4,0.567
38, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,667.5,672.5,600.0,0.0,0.05,-0.00082,0.0,0.00302,-0.00848,671.4,0.528
39, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,617.5,622.5,650.0,0.0,0.05,-0.00023,1e-05,0.00396,-0.00843,621.4,0.489
40, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,592.5,597.5,675.0,0.0,0.06,-0.00016,-1e-05,0.00358,-0.00847,596.4,0.469
41, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,567.6,572.6,700.0,0.0,0.05,-0.00038,-3e-05,0.00392,-0.0081,571.4,0.449
42, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,547.59,552.6,720.0,0.0,0.05,-0.00075,1e-05,0.00422,-0.00806,551.4,0.434
43, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,542.6,547.61,725.0,0.0,0.04,-0.00046,6e-05,0.0042,-0.00847,546.4,0.43
44, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,527.6,532.6,740.0,0.0,0.05,-0.00027,0.0,0.00439,-0.00786,531.4,0.418
45, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,517.6,522.59,750.0,0.0,0.05,-0.00024,1e-05,0.00506,-0.00803,521.4,0.41
46, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,507.59,512.6,760.0,0.0,0.05,-0.0004,2e-05,0.00511,-0.00782,511.4,0.402
47, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,502.6,507.6,765.0,0.0,0.05,-0.00045,-2e-05,0.00495,-0.00769,506.4,0.398
48, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,497.6,502.61,770.0,0.0,0.06,0.0,4e-05,0.00487,-0.00781,501.4,0.394
49, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,492.6,497.6,775.0,0.0,0.06,-0.00079,4e-05,0.00529,-0.00782,496.4,0.39
50, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,487.6,492.6,780.0,0.0,0.05,-0.0002,-3e-05,0.00452,-0.00766,491.4,0.386
51, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,482.61,487.6,785.0,0.0,0.05,-0.00072,-3e-05,0.00447,-0.00807,486.4,0.383
52, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,477.59,482.6,790.0,0.0,0.05,-0.00079,3e-05,0.00541,-0.00767,481.4,0.379
53, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,472.6,477.6,795.0,0.0,0.05,-0.00025,3e-05,0.00497,-0.00848,476.4,0.375
54, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,467.6,472.6,800.0,0.0,0.05,-0.00018,-1e-05,0.00493,-0.00759,471.4,0.371
55, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,462.61,467.6,805.0,0.0,0.05,-0.00054,0.0,0.00541,-0.00835,466.4,0.367
56, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,457.61,462.6,810.0,0.0,0.04,-0.00015,0.0,0.00477,-0.00831,461.4,0.363
57, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,452.6,457.6,815.0,0.0,0.05,-8e-05,0.0,0.005,-0.00786,456.4,0.359
58, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,447.6,452.6,820.0,0.0,0.05,-0.00041,0.0,0.00507,-0.00841,451.4,0.355
59, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,442.6,447.6,825.0,0.0,0.05,-0.00077,-3e-05,0.00502,-0.00784,446.4,0.351
60, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,437.6,442.61,830.0,0.0,0.06,-0.0004,-4e-05,0.00545,-0.00787,441.4,0.347
61, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,432.6,437.59,835.0,0.0,0.06,-0.00038,1e-05,0.00524,-0.00812,436.4,0.343
62, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,427.6,432.6,840.0,0.0,0.06,-0.00055,5e-05,0.00512,-0.00775,431.4,0.339
63, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,422.6,427.61,845.0,0.0,0.04,-0.0002,3e-05,0.00525,-0.00816,426.4,0.335
64, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,417.61,422.6,850.0,0.0,0.04,-0.00036,4e-05,0.00609,-0.0084,421.4,0.331
65, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,412.6,417.59,855.0,0.0,0.05,-0.00087,5e-05,0.00614,-0.0078,416.4,0.327
66, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,407.61,412.6,860.0,0.0,0.04,-0.00016,-4e-05,0.00566,-0.00775,411.4,0.324
67, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,402.6,407.6,865.0,0.0,0.1,-0.00097,0.0,0.00983,-0.0148,406.4,0.32
68, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,397.6,402.6,870.0,0.0,0.09,-0.00134,4e-05,0.01014,-0.01482,401.4,0.316
69, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,392.61,397.6,875.0,0.0,0.04,-0.00027,6e-05,0.006,-0.00783,396.4,0.312
70, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,387.61,392.6,880.0,0.0,0.1,-0.00154,1e-05,0.01049,-0.01413,391.4,0.308
71, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,382.6,387.6,885.0,0.0,0.09,-0.0007,0.0,0.01116,-0.01493,386.4,0.304
72, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,377.61,382.6,890.0,0.0,0.1,-0.00094,-2e-05,0.01047,-0.01419,381.4,0.3
73, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,372.6,377.6,895.0,0.0,0.1,-0.00121,1e-05,0.01043,-0.01422,376.4,0.296
74, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,367.6,372.61,900.0,0.0,0.05,-0.0009,6e-05,0.00641,-0.00789,371.4,0.292
75, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,362.6,367.6,905.0,0.0,0.1,-0.00099,3e-05,0.01086,-0.01443,366.4,0.288
76, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,357.59,362.59,910.0,0.0,0.1,-0.00161,1e-05,0.01172,-0.01483,361.4,0.284
77, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,352.6,357.6,915.0,0.0,0.1,-0.00143,4e-05,0.01113,-0.01458,356.4,0.28
78, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,347.6,352.6,920.0,0.0,0.1,-0.00133,6e-05,0.01207,-0.01486,351.4,0.276
79, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,342.6,347.6,925.0,0.0,0.11,-0.00107,-1e-05,0.01197,-0.01409,346.4,0.272
80, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,337.6,342.6,930.0,0.0,0.09,-0.0017,1e-05,0.01245,-0.0144,341.4,0.269
81, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,332.61,337.6,935.0,0.05,0.2,-0.00239,7e-05,0.02469,-0.03191,336.4,0.265
82, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,327.61,332.6,940.0,0.05,0.25,-0.00342,0.00012,0.02808,-0.03727,331.4,0.261
83, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,322.6,327.6,945.0,0.05,0.25,-0.00381,6e-05,0.02895,-0.03678,326.4,0.257
84, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,317.71,322.7,950.0,0.06,0.09,-0.00203,2e-05,0.01741,-0.02069,321.4,0.253
85, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,312.7,317.69,955.0,0.05,0.15,-0.00251,8e-05,0.02168,-0.02584,316.4,0.249
86, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,307.7,312.7,960.0,0.06,0.39,-0.00456,0.00013,0.04033,-0.05184,311.4,0.245
87, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,302.7,307.7,965.0,0.04,0.15,-0.00307,0.0001,0.02277,-0.02595,306.4,0.241
88, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,297.71,302.69,970.0,0.05,0.15,-0.0022,6e-05,0.0229,-0.02637,301.4,0.237
89, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,292.7,297.7,975.0,0.05,0.15,-0.00291,7e-05,0.02373,-0.02546,296.4,0.233
90, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,287.7,292.69,980.0,0.05,0.15,-0.00223,4e-05,0.02318,-0.02565,291.4,0.229
91, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,282.7,287.7,985.0,0.04,0.8,-0.00841,0.00016,0.06773,-0.08781,286.4,0.225
92, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,277.7,282.71,990.0,0.04,0.2,-0.00309,0.00014,0.02894,-0.03149,281.4,0.221
93, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,272.7,277.71,995.0,0.06,0.85,-0.00983,0.00015,0.07235,-0.0923,276.4,0.217
94, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,267.71,272.7,1000.0,0.09,0.15,-0.00398,7e-05,0.02941,-0.03125,271.4,0.213
95, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,262.7,267.7,1005.0,0.05,0.81,-0.00987,0.00019,0.0717,-0.08689,266.4,0.21
96, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,257.7,262.7,1010.0,0.11,0.34,-0.00595,0.00013,0.04726,-0.05127,261.4,0.206
97, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,252.7,257.7,1015.0,0.1,0.56,-0.00762,0.00017,0.06116,-0.06945,256.4,0.202
98, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,247.7,252.69,1020.0,0.1,0.36,-0.00585,0.00017,0.04796,-0.05105,251.4,0.198
99, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,242.81,247.8,1025.0,0.14,0.2,-0.00539,0.00015,0.04096,-0.04063,246.4,0.194
100, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,237.8,242.79,1030.0,0.1,0.3,-0.00547,0.00017,0.04644,-0.04612,241.4,0.19
101, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,232.8,237.8,1035.0,0.1,1.0,-0.01312,0.00032,0.09375,-0.10626,236.4,0.186
102, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,227.8,232.8,1040.0,0.09,0.3,-0.00549,0.0002,0.04817,-0.04545,231.4,0.182
103, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,222.8,227.79,1045.0,0.16,0.35,-0.00741,0.00016,0.05726,-0.05471,226.4,0.178
104, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,217.8,222.8,1050.0,0.2,0.24,-0.00652,0.00019,0.0537,-0.0504,221.4,0.174
105, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,212.8,217.79,1055.0,0.15,0.3,-0.00678,0.0002,0.05516,-0.04951,216.4,0.17
106, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,207.8,212.8,1060.0,0.15,0.29,-0.00729,0.00023,0.05608,-0.04914,211.4,0.166
107, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,202.79,207.8,1065.0,0.15,0.3,-0.00691,0.00024,0.05678,-0.04976,206.4,0.162
108, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,198.39,202.4,1070.0,0.19,0.31,-0.00811,0.00026,0.06207,-0.05385,201.4,0.158
109, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,193.4,197.4,1075.0,0.2,0.3,-0.00787,0.00023,0.06424,-0.05358,196.4,0.154
110, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,188.39,192.4,1080.0,0.25,0.4,-0.01014,0.00036,0.0776,-0.06677,191.4,0.151
111, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,183.4,187.4,1085.0,0.24,0.45,-0.0111,0.00033,0.08408,-0.0701,186.4,0.147
112, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,178.4,182.39,1090.0,0.24,0.45,-0.01131,0.00039,0.08586,-0.0697,181.4,0.143
113, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,173.49,177.5,1095.0,0.3,0.44,-0.01235,0.00042,0.09126,-0.07399,176.4,0.139
114, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,168.5,172.5,1100.0,0.35,0.39,-0.01306,0.00037,0.0938,-0.07351,171.4,0.135
115, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,163.5,167.5,1105.0,0.36,0.5,-0.01401,0.00041,0.10356,-0.08091,166.4,0.131
116, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,158.51,162.5,1110.0,0.45,0.6,-0.01711,0.0005,0.12182,-0.09624,161.4,0.127
117, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,153.6,157.6,1115.0,0.46,0.65,-0.0183,0.00061,0.12825,-0.09955,156.4,0.123
118, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,148.61,152.6,1120.0,0.5,0.65,-0.01942,0.00065,0.13502,-0.10197,151.4,0.119
119, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,143.7,147.7,1125.0,0.55,0.64,-0.02074,0.00068,0.1424,-0.10517,146.4,0.115
120, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,138.7,142.7,1130.0,0.5,0.9,-0.02465,0.00079,0.1605,-0.11807,141.4,0.111
121, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,133.8,137.8,1135.0,0.54,1.15,-0.02901,0.00084,0.18524,-0.1372,136.4,0.107
122, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,128.8,132.79,1140.0,0.6,0.79,-0.02612,0.00081,0.16916,-0.11747,131.4,0.103
123, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,123.9,127.9,1145.0,0.61,1.31,-0.03305,0.00107,0.20867,-0.14827,126.4,0.099
124, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,118.9,122.9,1150.0,0.7,0.89,-0.03055,0.00103,0.19341,-0.12835,121.4,0.095
125, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,113.99,118.0,1155.0,0.75,1.45,-0.03877,0.0012,0.23955,-0.16308,116.4,0.092
126, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,109.1,113.1,1160.0,0.85,1.0,-0.03596,0.00126,0.22278,-0.14184,111.4,0.088
127, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,104.2,108.2,1165.0,0.91,1.14,-0.04036,0.00137,0.24305,-0.15189,106.4,0.084
128, 2011-01-03, 2011-01-20,17.0,1.0,0.0,0.0,0.0,99.3,103.3,1170.0,0.95,1.26,-0.04381,0.00155,0.26061,-0.15883,101.4,0.08
129, 2011-01-03, 2011-01-20,17.0,0.97359,0.00221,0.1509,-0.05763,94.5,98.49,1175.0,1.1,1.4,-0.04973,0.00172,0.28824,-0.17375,96.4,0.076
130, 2011-01-03, 2011-01-20,17.0,0.9651,0.00251,0.19324,-0.07198,89.6,93.6,1180.0,1.3,1.6,-0.05681,0.00199,0.32242,-0.19239,91.4,0.072
131, 2011-01-03, 2011-01-20,17.0,0.9529,0.00286,0.25852,-0.09959,84.79,88.8,1185.0,1.1,2.21,-0.06479,0.00222,0.35586,-0.20954,86.4,0.068
132, 2011-01-03, 2011-01-20,17.0,0.94084,0.00314,0.31268,-0.1212,80.0,84.0,1190.0,1.3,2.15,-0.0694,0.0024,0.37644,-0.21405,81.4,0.064
133, 2011-01-03, 2011-01-20,17.0,0.92947,0.00355,0.36126,-0.14032,75.21,79.19,1195.0,1.8,2.1,-0.07815,0.00272,0.41407,-0.23128,76.4,0.06
134, 2011-01-03, 2011-01-20,17.0,0.91379,0.00385,0.42279,-0.16485,70.49,74.5,1200.0,2.11,2.3,-0.08927,0.00306,0.45334,-0.24888,71.4,0.056
