, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00038,271.7,275.29,1100.0,0.0,0.05,-0.00118,4e-05,0.00278,-0.02539,274.7,0.2
1, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00018,246.7,250.3,1125.0,0.0,0.05,-0.00134,-1e-05,0.00313,-0.02502,249.7,0.182
2, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00072,221.7,225.3,1150.0,0.0,0.05,-0.00148,6e-05,0.00344,-0.02405,224.7,0.163
3, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00066,196.7,200.29,1175.0,0.0,0.05,-0.00128,9e-05,0.00433,-0.02453,199.7,0.145
4, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,0.0,171.51,174.8,1200.0,0.0,0.06,-0.00124,7e-05,0.00459,-0.02529,174.7,0.127
5, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00066,146.5,149.8,1225.0,0.0,0.06,-0.00143,6e-05,0.00488,-0.02497,149.7,0.109
6, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00028,141.51,144.8,1230.0,0.0,0.04,-0.00122,0.00014,0.00515,-0.02478,144.7,0.105
7, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00073,136.5,139.8,1235.0,0.0,0.06,-0.00125,0.00011,0.0056,-0.0251,139.7,0.102
8, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-8e-05,131.5,134.8,1240.0,0.0,0.04,-0.00179,0.00016,0.00584,-0.02563,134.7,0.098
9, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.0006,126.5,130.1,1245.0,0.0,0.05,-0.00144,0.00016,0.00629,-0.02462,129.7,0.094
10, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00078,121.49,125.1,1250.0,0.0,0.05,-0.00159,0.00014,0.00642,-0.02443,124.7,0.091
11, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-8e-05,116.51,120.09,1255.0,0.0,0.06,-0.00194,0.00014,0.0064,-0.02481,119.7,0.087
12, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00055,111.5,115.1,1260.0,0.0,0.04,-0.00193,0.00019,0.00674,-0.02514,114.7,0.083
13, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-0.00058,107.99,110.1,1265.0,0.0,0.1,-0.00352,0.00027,0.01179,-0.04946,109.7,0.08
14, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-6e-05,103.01,105.19,1270.0,0.0,0.09,-0.00345,0.00029,0.01163,-0.04943,104.7,0.076
15, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-5e-05,97.99,100.1,1275.0,0.05,0.09,-0.00556,0.00043,0.01644,-0.07429,99.7,0.073
16, 2012-03-01,1374.71, 2012-03-02,1.0,1.0,0.0,0.0,-6e-05,93.0,95.1,1280.0,0.06,0.1,-0.00621,0.00045,0.01711,-0.07335,94.7,0.069
