, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,13.91,17.88,105.0,0.0,0.02,-0.00223,0.00136,0.00076,-0.00458,15.9,0.132
1, 2011-09-01, 2011-09-02,1.0,0.94627,0.01153,0.00836,-0.09552,12.9,17.09,106.0,0.0,0.02,-0.00242,0.00151,0.00049,-0.00517,14.9,0.123
2, 2011-09-01, 2011-09-02,1.0,0.94773,0.01293,0.00888,-0.08459,11.92,16.05,107.0,0.0,0.01,-0.00333,0.00177,0.00086,-0.00447,13.9,0.115
3, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,12.74,13.06,108.0,0.0,0.01,-0.00297,0.00207,0.0009,-0.00467,12.9,0.107
4, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,11.74,12.05,109.0,0.0,0.0,-0.00389,0.0023,0.00066,-0.00446,11.9,0.098
5, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,10.74,11.05,110.0,0.01,0.02,-0.00884,0.00525,0.0019,-0.01471,10.9,0.09
6, 2011-09-01, 2011-09-02,1.0,0.98142,0.02032,0.00285,-0.00498,9.76,10.06,111.0,0.02,0.03,-0.00977,0.00619,0.00284,-0.01474,9.9,0.082
7, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,8.75,9.03,112.0,0.01,0.02,-0.01085,0.00756,0.00252,-0.01531,8.9,0.074
8, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,7.77,8.02,113.0,0.03,0.03,-0.01794,0.01187,0.00373,-0.02432,7.9,0.065
9, 2011-09-01, 2011-09-02,1.0,1.0,0.0,0.0,0.0,6.76,6.98,114.0,0.03,0.05,-0.02872,0.01841,0.00612,-0.03766,6.9,0.057
10, 2011-09-01, 2011-09-02,1.0,0.92408,0.05046,0.01196,-0.06507,5.9,6.03,115.0,0.04,0.05,-0.04086,0.02664,0.00771,-0.05115,5.9,0.049
11, 2011-09-01, 2011-09-02,1.0,0.89711,0.06341,0.01522,-0.09026,4.93,5.06,116.0,0.09,0.09,-0.06361,0.04066,0.01149,-0.07523,4.9,0.041
12, 2011-09-01, 2011-09-02,1.0,0.8547,0.07944,0.01894,-0.12699,3.95,4.15,117.0,0.14,0.15,-0.10217,0.06226,0.01608,-0.11693,3.9,0.032
13, 2011-09-01, 2011-09-02,1.0,0.80026,0.10075,0.02349,-0.15997,3.06,3.19,118.0,0.22,0.24,-0.16322,0.09296,0.02163,-0.17252,2.9,0.024
14, 2011-09-01, 2011-09-02,1.0,0.71211,0.12241,0.02958,-0.20937,2.25,2.3,119.0,0.37,0.38,-0.25466,0.13424,0.02854,-0.23664,1.9,0.016
15, 2011-09-01, 2011-09-02,1.0,0.59639,0.14601,0.03392,-0.23741,1.46,1.53,120.0,0.59,0.61,-0.39741,0.17982,0.03427,-0.30002,0.9,0.007
16, 2011-09-01, 2011-09-02,1.0,0.44627,0.15862,0.0347,-0.23447,0.83,0.86,121.0,0.95,1.0,-0.59836,0.21446,0.03439,-0.31317,0.1,0.001
17, 2011-09-01, 2011-09-02,1.0,0.27817,0.14504,0.02997,-0.18006,0.39,0.42,122.0,1.48,1.55,-0.90737,0.14845,0.01428,-0.2147,1.1,0.009
18, 2011-09-01, 2011-09-02,1.0,0.13894,0.10072,0.01967,-0.10119,0.15,0.16,123.0,2.21,2.31,-0.99741,0.0,0.0,-0.1851,2.1,0.017
