, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2011-02-01,130.73, 2011-02-04,3.0,1.0,0.0,0.0,0.0,10.69,10.75,120.0,0.0,0.02,-0.00907,0.00528,0.00325,-0.01059,10.7,0.082
1, 2011-02-01,130.73, 2011-02-04,3.0,1.0,0.0,0.0,0.0,9.7,9.75,121.0,0.02,0.03,-0.01474,0.00806,0.00521,-0.01748,9.7,0.074
2, 2011-02-01,130.73, 2011-02-04,3.0,1.0,0.0,0.0,0.0,8.7,8.76,122.0,0.03,0.03,-0.01596,0.00965,0.00574,-0.01701,8.7,0.067
3, 2011-02-01,130.73, 2011-02-04,3.0,1.0,0.0,0.0,0.0,7.71,7.77,123.0,0.03,0.04,-0.02326,0.01371,0.00766,-0.02243,7.7,0.059
4, 2011-02-01,130.73, 2011-02-04,3.0,0.96268,0.01789,0.01024,-0.01525,6.73,6.79,124.0,0.04,0.05,-0.03124,0.01894,0.01006,-0.02749,6.7,0.051
5, 2011-02-01,130.73, 2011-02-04,3.0,0.97017,0.02055,0.00852,-0.00561,5.72,5.77,125.0,0.04,0.06,-0.03479,0.02411,0.01099,-0.02694,5.7,0.044
6, 2011-02-01,130.73, 2011-02-04,3.0,0.95092,0.03964,0.01298,-0.02569,4.74,4.81,126.0,0.05,0.08,-0.05239,0.03632,0.01492,-0.035,4.7,0.036
7, 2011-02-01,130.73, 2011-02-04,3.0,0.91593,0.06376,0.02074,-0.03969,3.8,3.81,127.0,0.08,0.1,-0.07871,0.05576,0.01983,-0.04593,3.7,0.029
8, 2011-02-01,130.73, 2011-02-04,3.0,0.86283,0.09566,0.02936,-0.05607,2.86,2.89,128.0,0.15,0.16,-0.12876,0.08817,0.02837,-0.06349,2.7,0.021
9, 2011-02-01,130.73, 2011-02-04,3.0,0.77244,0.13851,0.0413,-0.07574,1.98,2.0,129.0,0.26,0.28,-0.21992,0.13632,0.03996,-0.08669,1.7,0.013
