, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2010-08-02, 2010-08-06,4.0,0.9444,0.00838,0.01318,-0.05989,10.7,10.9,102.0,0.01,0.03,-0.01208,0.00612,0.00388,-0.01239,10.7,0.095
1, 2010-08-02, 2010-08-06,4.0,0.94466,0.01024,0.01352,-0.05769,9.71,9.9,103.0,0.03,0.02,-0.01449,0.00793,0.005,-0.01424,9.7,0.086
2, 2010-08-02, 2010-08-06,4.0,0.94093,0.01397,0.01432,-0.05587,8.72,8.91,104.0,0.04,0.04,-0.02099,0.01113,0.007,-0.01878,8.7,0.078
3, 2010-08-02, 2010-08-06,4.0,0.93473,0.01924,0.01638,-0.05672,7.74,7.94,105.0,0.04,0.05,-0.02763,0.01509,0.00812,-0.02356,7.7,0.069
4, 2010-08-02, 2010-08-06,4.0,0.92705,0.02544,0.01778,-0.05571,6.74,6.95,106.0,0.07,0.07,-0.03977,0.02163,0.01128,-0.03107,6.7,0.06
5, 2010-08-02, 2010-08-06,4.0,0.92499,0.03176,0.01839,-0.04943,5.78,5.9,107.0,0.07,0.1,-0.05667,0.0304,0.01518,-0.03862,5.7,0.051
6, 2010-08-02, 2010-08-06,4.0,0.90614,0.04451,0.02225,-0.05414,4.84,4.92,108.0,0.12,0.13,-0.07976,0.04303,0.01946,-0.04846,4.7,0.042
7, 2010-08-02, 2010-08-06,4.0,0.85914,0.0634,0.02909,-0.07249,3.91,4.02,109.0,0.18,0.21,-0.12095,0.06191,0.02636,-0.06475,3.7,0.033
8, 2010-08-02, 2010-08-06,4.0,0.80442,0.08621,0.03652,-0.08464,3.0,3.12,110.0,0.31,0.33,-0.18444,0.08651,0.03515,-0.08431,2.7,0.024
9, 2010-08-02, 2010-08-06,4.0,0.71959,0.11292,0.04389,-0.09887,2.19,2.28,111.0,0.45,0.48,-0.27026,0.11637,0.04394,-0.09959,1.7,0.015
10, 2010-08-02, 2010-08-06,4.0,0.60395,0.13979,0.05124,-0.10645,1.46,1.5,112.0,0.72,0.75,-0.3909,0.14613,0.05094,-0.10959,0.7,0.007
11, 2010-08-02, 2010-08-06,4.0,0.45663,0.15688,0.05273,-0.10117,0.85,0.88,113.0,1.11,1.13,-0.5465,0.16512,0.05227,-0.10543,0.3,0.002
12, 2010-08-02, 2010-08-06,4.0,0.29517,0.1459,0.04545,-0.08227,0.43,0.44,114.0,1.68,1.79,-0.70684,0.1468,0.0452,-0.09097,1.3,0.011
13, 2010-08-02, 2010-08-06,4.0,0.15554,0.10682,0.03116,-0.05221,0.16,0.19,115.0,2.38,2.53,-0.8616,0.10587,0.02919,-0.05435,2.3,0.02
14, 2010-08-02, 2010-08-06,4.0,0.07496,0.06295,0.01896,-0.02922,0.07,0.08,116.0,3.26,3.39,-0.96815,0.04013,0.00956,-0.02029,3.3,0.029
15, 2010-08-02, 2010-08-06,4.0,0.0298,0.03019,0.00889,-0.01318,0.02,0.04,117.0,4.21,4.35,-1.0,0.0,-52.60035,0.0,4.3,0.038
16, 2010-08-02, 2010-08-06,4.0,0.01735,0.01727,0.00532,-0.00866,0.02,0.02,118.0,5.2,5.33,-0.99908,0.0,0.0,-0.01014,5.3,0.047
17, 2010-08-02, 2010-08-06,4.0,0.01013,0.01063,0.00328,-0.00546,0.0,0.02,119.0,6.18,6.32,-1.0,0.0,-72.59959,0.0,6.3,0.056
18, 2010-08-02, 2010-08-20,18.0,0.88295,3e-05,0.02946,-0.03047,57.65,57.9,55.0,0.0,0.01,-0.00119,0.00012,0.00147,-0.00254,57.7,0.512
19, 2010-08-02, 2010-08-20,18.0,0.88528,1e-05,0.02897,-0.00499,56.58,56.9,56.0,0.0,0.02,-0.00096,0.00019,0.00085,-0.00305,56.7,0.503
