, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2012-09-04, 2012-09-07,3.0,0.9665,0.00585,0.01079,-0.09882,20.76,21.6,120.0,0.0,0.01,-0.00174,0.00083,0.00069,-0.00429,21.0,0.149
1, 2012-09-04, 2012-09-07,3.0,0.95787,0.00894,0.01293,-0.09669,15.77,16.61,125.0,0.0,0.01,-0.00278,0.00138,0.00084,-0.00363,16.0,0.114
2, 2012-09-04, 2012-09-07,3.0,0.94407,0.01545,0.01671,-0.09271,10.78,11.61,130.0,0.0,0.01,-0.00382,0.0026,0.00204,-0.00357,11.0,0.078
3, 2012-09-04, 2012-09-07,3.0,0.9793,0.00964,0.00746,-0.02511,9.95,10.15,131.0,0.0,0.02,-0.00958,0.00595,0.0036,-0.0113,10.0,0.071
4, 2012-09-04, 2012-09-07,3.0,0.98456,0.00912,0.00557,-0.01662,8.93,9.15,132.0,0.01,0.02,-0.01064,0.00692,0.0039,-0.01081,9.0,0.064
5, 2012-09-04, 2012-09-07,3.0,0.99143,0.00667,0.0035,-0.0076,7.91,8.13,133.0,0.01,0.02,-0.01171,0.0083,0.00422,-0.01056,8.0,0.057
6, 2012-09-04, 2012-09-07,3.0,0.96736,0.01844,0.01066,-0.02941,6.93,7.18,134.0,0.02,0.03,-0.01925,0.01345,0.00745,-0.0164,7.0,0.05
7, 2012-09-04, 2012-09-07,3.0,0.9584,0.02475,0.01279,-0.03353,5.96,6.18,135.0,0.03,0.05,-0.02815,0.01996,0.00976,-0.02144,6.0,0.043
8, 2012-09-04, 2012-09-07,3.0,0.95891,0.02991,0.01323,-0.0278,4.99,5.13,136.0,0.05,0.05,-0.04412,0.03098,0.01354,-0.03096,5.0,0.036
9, 2012-09-04, 2012-09-07,3.0,0.96591,0.03374,0.01083,-0.01786,3.99,4.08,137.0,0.09,0.09,-0.06926,0.04826,0.01985,-0.04175,4.0,0.028
10, 2012-09-04, 2012-09-07,3.0,0.91072,0.07097,0.02376,-0.04358,3.05,3.15,138.0,0.14,0.15,-0.11567,0.07605,0.02865,-0.05967,3.0,0.021
11, 2012-09-04, 2012-09-07,3.0,0.8243,0.11795,0.03862,-0.07136,2.19,2.26,139.0,0.26,0.26,-0.19365,0.11609,0.04053,-0.08188,2.0,0.014
12, 2012-09-04, 2012-09-07,3.0,0.6882,0.16844,0.05218,-0.09739,1.41,1.47,140.0,0.45,0.47,-0.3184,0.16332,0.05315,-0.10287,1.0,0.007
13, 2012-09-04, 2012-09-07,3.0,0.50521,0.19651,0.05927,-0.10898,0.79,0.83,141.0,0.85,0.86,-0.49459,0.18934,0.05862,-0.11496,0.0,0.0
14, 2012-09-04, 2012-09-07,3.0,0.30434,0.18429,0.05188,-0.08746,0.36,0.36,142.0,1.38,1.41,-0.68623,0.1768,0.05248,-0.09313,1.0,0.007
15, 2012-09-04, 2012-09-07,3.0,0.15451,0.12324,0.0348,-0.05663,0.14,0.16,143.0,2.11,2.19,-0.84016,0.12056,0.03541,-0.05875,2.0,0.014
16, 2012-09-04, 2012-09-07,3.0,0.05738,0.06138,0.01683,-0.02356,0.04,0.05,144.0,3.02,3.1,-0.9149,0.06271,0.02237,-0.03821,3.0,0.021
17, 2012-09-04, 2012-09-07,3.0,0.02093,0.02599,0.0077,-0.00905,0.01,0.01,145.0,3.96,4.04,-0.94948,0.01067,0.0142,-0.00971,4.0,0.028
18, 2012-09-04, 2012-09-07,3.0,0.0072,0.0104,0.0034,-0.00341,0.0,0.0,146.0,4.93,5.06,-0.94864,0.00682,0.01418,-0.00971,5.0,0.035
19, 2012-09-04, 2012-09-07,3.0,0.00665,0.00782,0.0027,-0.00348,0.0,0.02,147.0,5.9,6.1,-0.94798,0.00474,0.01442,-0.00981,6.0,0.042
20, 2012-09-04, 2012-09-07,3.0,0.00542,0.00613,0.00201,-0.004,0.0,0.01,148.0,6.89,7.09,-0.94736,0.00183,0.01436,-0.00533,7.0,0.05
21, 2012-09-04, 2012-09-07,3.0,0.00503,0.00498,0.00272,-0.00397,0.0,0.01,149.0,7.96,8.16,-0.9366,0.014,0.01792,-0.06706,8.0,0.057
22, 2012-09-04, 2012-09-07,3.0,0.00441,0.00418,0.002,-0.00356,0.0,0.0,150.0,8.89,9.11,-0.94527,0.00118,0.01538,-0.00513,9.0,0.064
23, 2012-09-04, 2012-09-07,3.0,0.00395,0.00351,0.00225,-0.00412,0.0,0.02,151.0,9.95,10.17,-0.9376,0.00949,0.01759,-0.06965,10.0,0.071
