, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2013-02-01,151.22, 2013-02-01,0.0,1.0,0.0,0.0,0.0,30.7,31.71,120.0,0.0,0.01,-0.00136,0.00038,0.00076,-0.00484,31.2,0.206
1, 2013-02-01,151.22, 2013-02-01,0.0,1.0,0.0,0.0,0.0,29.71,30.72,121.0,0.0,0.0,-0.00173,0.00043,0.00025,-0.00531,30.2,0.2
2, 2013-02-01,151.22, 2013-02-01,0.0,1.0,0.0,0.0,0.0,28.71,29.71,122.0,0.0,0.0,-0.00192,0.00041,6e-05,-0.00495,29.2,0.193
3, 2013-02-01,151.22, 2013-02-01,0.0,1.0,0.0,0.0,0.0,27.7,28.71,123.0,0.0,0.02,-0.00164,0.00046,0.00085,-0.00508,28.2,0.187
4, 2013-02-01,151.22, 2013-02-01,0.0,1.0,0.0,0.0,0.0,26.71,27.71,124.0,0.0,0.02,-0.00177,0.0005,0.00072,-0.00462,27.2,0.18
5, 2013-02-01,151.22, 2013-02-01,0.0,0.95586,0.00325,0.00589,-0.00507,25.74,26.71,125.0,0.0,0.01,-0.00125,0.00061,0.00011,-0.00519,26.2,0.173
6, 2013-02-01,151.22, 2013-02-01,0.0,0.95788,0.00356,0.00565,-0.00437,24.74,25.71,126.0,0.0,0.01,-0.00207,0.00058,0.00089,-0.00489,25.2,0.167
7, 2013-02-01,151.22, 2013-02-01,0.0,0.95959,0.00395,0.00566,-0.00521,23.74,24.72,127.0,0.0,0.0,-0.00144,0.0007,0.00036,-0.00536,24.2,0.16
8, 2013-02-01,151.22, 2013-02-01,0.0,0.96085,0.00427,0.0048,-0.00497,22.73,23.71,128.0,0.0,0.01,-0.00198,0.00074,0.00099,-0.00477,23.2,0.154
9, 2013-02-01,151.22, 2013-02-01,0.0,1.0,0.0,0.0,0.0,21.71,22.72,129.0,0.0,0.0,-0.00253,0.00077,0.00079,-0.00506,22.2,0.147
10, 2013-02-01,151.22, 2013-02-01,0.0,0.96509,0.00541,0.00455,-0.00459,20.74,21.71,130.0,0.0,0.02,-0.00254,0.00081,0.00076,-0.00469,21.2,0.14
11, 2013-02-01,151.22, 2013-02-01,0.0,0.96753,0.00593,0.00433,-0.00527,19.74,20.7,131.0,0.0,0.01,-0.00203,0.0009,0.00098,-0.00547,20.2,0.134
12, 2013-02-01,151.22, 2013-02-01,0.0,0.96909,0.00661,0.00408,-0.00555,18.74,19.71,132.0,0.0,0.01,-0.00235,0.00102,0.0002,-0.00527,19.2,0.127
13, 2013-02-01,151.22, 2013-02-01,0.0,0.97101,0.00749,0.00375,-0.00549,17.74,18.7,133.0,0.0,0.01,-0.002,0.00108,0.00048,-0.00504,18.2,0.12
14, 2013-02-01,151.22, 2013-02-01,0.0,0.97308,0.00839,0.00386,-0.00522,16.75,17.71,134.0,0.0,0.01,-0.00273,0.00124,0.00022,-0.0047,17.2,0.114
15, 2013-02-01,151.22, 2013-02-01,0.0,0.97528,0.00951,0.00332,-0.00438,15.74,16.71,135.0,0.0,0.01,-0.00276,0.00139,0.00096,-0.00464,16.2,0.107
16, 2013-02-01,151.22, 2013-02-01,0.0,0.97058,0.01167,0.00441,-0.02015,15.13,15.35,136.0,0.0,0.01,-0.00265,0.00158,0.00063,-0.00461,15.2,0.101
17, 2013-02-01,151.22, 2013-02-01,0.0,0.97696,0.01284,0.00312,-0.00987,14.13,14.34,137.0,0.0,0.02,-0.00294,0.00173,0.00071,-0.00472,14.2,0.094
18, 2013-02-01,151.22, 2013-02-01,0.0,0.98186,0.01456,0.00277,-0.0055,12.74,13.71,138.0,0.0,0.01,-0.00299,0.00198,0.00116,-0.00472,13.2,0.087
19, 2013-02-01,151.22, 2013-02-01,0.0,0.98304,0.017,0.00209,-0.00524,12.11,12.35,139.0,0.0,0.02,-0.00329,0.00234,0.00112,-0.00514,12.2,0.081
20, 2013-02-01,151.22, 2013-02-01,0.0,0.97917,0.02024,0.00313,-0.00969,11.11,11.34,140.0,0.0,0.01,-0.00427,0.0027,0.00055,-0.00471,11.2,0.074
21, 2013-02-01,151.22, 2013-02-01,0.0,0.98518,0.02396,0.00251,-0.00513,10.11,10.34,141.0,0.0,0.01,-0.00399,0.00318,0.00049,-0.00523,10.2,0.068
22, 2013-02-01,151.22, 2013-02-01,0.0,0.97192,0.02905,0.00403,-0.01462,9.14,9.33,142.0,0.0,0.01,-0.00447,0.00377,0.0006,-0.00511,9.2,0.061
23, 2013-02-01,151.22, 2013-02-01,0.0,0.95598,0.03517,0.00659,-0.03043,8.13,8.36,143.0,0.0,0.01,-0.00472,0.00469,0.00124,-0.00515,8.2,0.054
