, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,9.45,9.77,105.0,0.0,0.01,-0.00459,0.00323,0.00067,-0.00473,9.6,0.084
1, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,8.45,8.78,106.0,0.0,0.02,-0.00422,0.00383,0.00037,-0.00463,8.6,0.075
2, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,7.47,7.77,107.0,0.0,0.0,-0.00534,0.00473,0.00102,-0.00461,7.6,0.067
3, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,6.45,6.76,108.0,0.0,0.01,-0.00613,0.00598,0.00125,-0.00483,6.6,0.058
4, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,5.52,5.73,109.0,0.0,0.02,-0.00703,0.00787,0.00076,-0.00532,5.6,0.049
5, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,4.53,4.68,110.0,0.0,0.0,-0.00796,0.01084,0.00141,-0.00545,4.6,0.04
6, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,3.53,3.67,111.0,0.0,0.01,-0.0092,0.01608,0.00186,-0.0049,3.6,0.032
7, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,2.53,2.68,112.0,0.0,0.0,-0.0121,0.02674,0.00233,-0.00531,2.6,0.023
8, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,1.61,1.65,113.0,0.0,0.01,-0.01748,0.05613,0.00238,-0.00468,1.6,0.014
9, 2010-10-01, 2010-10-01,0.0,1.0,0.0,0.0,0.0,0.6,0.64,114.0,0.0,0.01,-0.03588,0.2272,0.00498,-0.00535,0.6,0.005
10, 2010-10-01, 2010-10-01,0.0,0.05165,0.45839,0.00663,-0.00513,0.0,0.0,115.0,0.36,0.39,-0.95986,0.40193,0.00477,-0.00963,0.4,0.003
11, 2010-10-01, 2010-10-01,0.0,0.0199,0.07351,0.00325,-0.00455,0.0,0.02,116.0,1.35,1.39,-1.0,0.0,0.0,-0.0062,1.4,0.012
12, 2010-10-01, 2010-10-01,0.0,0.01318,0.03256,0.00246,-0.00459,0.0,0.01,117.0,2.28,2.43,-1.0,0.0,0.0,0.0,2.4,0.021
13, 2010-10-01, 2010-10-01,0.0,0.0099,0.01908,0.00194,-0.00549,0.0,0.01,118.0,3.27,3.43,-1.0,0.0,0.0,0.0,3.4,0.029
14, 2010-10-01, 2010-10-01,0.0,0.00852,0.01282,0.00157,-0.00548,0.0,0.02,119.0,4.2,4.53,-1.0,0.0,0.0,0.0,4.4,0.038
15, 2010-10-01, 2010-10-01,0.0,0.00756,0.00932,0.00132,-0.00473,0.0,0.02,120.0,5.21,5.53,-0.99987,0.0,0.0,-0.00661,5.4,0.047
16, 2010-10-01, 2010-10-01,0.0,0.00656,0.00718,0.00155,-0.00514,0.0,0.01,121.0,6.22,6.52,-0.99969,0.0,0.0,-0.00607,6.4,0.056
17, 2010-10-01, 2010-10-01,0.0,0.00595,0.00571,0.00136,-0.00459,0.0,0.0,122.0,7.2,7.52,-1.0,0.0,0.0,0.0,7.4,0.064
