, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2010-01-04,113.29, 2010-01-15,11.0,0.88304,5e-05,0.02341,-0.01037, 58.200000, 58.400000,55.0, 0.000000, 0.020000,-0.00143,0.0001,0.00074,-0.00435,58.3,0.515
1, 2010-01-04,113.29, 2010-01-15,11.0,0.88398,5e-05,0.02357,-0.01, 57.200000, 57.400000,56.0, 0.000000, 0.010000,-0.0016,0.0002,0.00074,-0.00396,57.3,0.506
2, 2010-01-04,113.29, 2010-01-15,11.0,0.88657,0.0,0.02324,-0.01012, 56.200000, 56.390000,57.0, 0.000000, 0.010000,-0.00146,0.00014,0.00106,-0.00369,56.3,0.497
3, 2010-01-04,113.29, 2010-01-15,11.0,0.8875,3e-05,0.02391,-0.00966, 55.190000, 55.400000,58.0, 0.000000, 0.030000,-0.00166,0.00017,0.00056,-0.00428,55.3,0.488
4, 2010-01-04,113.29, 2010-01-15,11.0,0.8897,7e-05,0.02337,-0.00955, 54.200000, 54.400000,59.0, 0.000000, 0.020000,-0.00167,0.00016,0.00128,-0.00429,54.3,0.479
5, 2010-01-04,113.29, 2010-01-15,11.0,0.89097,6e-05,0.02341,-0.01012, 53.200000, 53.400000,60.0, 0.000000, 0.020000,-0.00101,0.0002,0.00071,-0.00361,53.3,0.47
6, 2010-01-04,113.29, 2010-01-15,11.0,0.89289,6e-05,0.02326,-0.01023, 52.200000, 52.400000,61.0, 0.000000, 0.020000,-0.00102,0.00018,0.00077,-0.00406,52.3,0.462
7, 2010-01-04,113.29, 2010-01-15,11.0,0.89494,3e-05,0.02401,-0.01036, 51.190000, 51.400000,62.0, 0.000000, 0.020000,-0.00161,0.00016,0.00089,-0.00403,51.3,0.453
8, 2010-01-04,113.29, 2010-01-15,11.0,0.89666,0.0001,0.02375,-0.01064, 50.200000, 50.400000,63.0, 0.000000, 0.020000,-0.00134,0.00022,0.00123,-0.00376,50.3,0.444
9, 2010-01-04,113.29, 2010-01-15,11.0,0.89782,0.0001,0.02366,-0.01037, 49.200000, 49.390000,64.0, 0.000000, 0.020000,-0.00174,0.00025,0.00121,-0.00342,49.3,0.435
10, 2010-01-04,113.29, 2010-01-15,11.0,0.90013,0.00012,0.02364,-0.00962, 48.190000, 48.400000,65.0, 0.000000, 0.020000,-0.00203,0.00023,0.00069,-0.00439,48.3,0.426
11, 2010-01-04,113.29, 2010-01-15,11.0,0.90126,0.00012,0.02323,-0.01042, 47.200000, 47.400000,66.0, 0.000000, 0.030000,-0.00164,0.00022,0.00119,-0.00402,47.3,0.417
12, 2010-01-04,113.29, 2010-01-15,11.0,0.90326,6e-05,0.02351,-0.01066, 46.200000, 46.400000,67.0, 0.000000, 0.030000,-0.00193,0.00028,0.00106,-0.00422,46.3,0.409
13, 2010-01-04,113.29, 2010-01-15,11.0,0.90425,0.0001,0.02374,-0.00989, 45.210000, 45.400000,68.0, 0.000000, 0.030000,-0.002,0.00031,0.00087,-0.00389,45.3,0.4
14, 2010-01-04,113.29, 2010-01-15,11.0,0.90621,0.00013,0.02349,-0.00972, 44.200000, 44.400000,69.0, 0.000000, 0.030000,-0.00188,0.0003,0.00129,-0.0035,44.3,0.391
15, 2010-01-04,113.29, 2010-01-15,11.0,0.9075,0.00014,0.02383,-0.00979, 43.200000, 43.400000,70.0, 0.000000, 0.010000,-0.00154,0.00031,0.0012,-0.00396,43.3,0.382
16, 2010-01-04,113.29, 2010-01-15,11.0,0.90909,0.00013,0.02355,-0.01065, 42.210000, 42.400000,71.0, 0.000000, 0.010000,-0.00147,0.00032,0.00087,-0.00402,42.3,0.373
17, 2010-01-04,113.29, 2010-01-15,11.0,0.91067,0.00017,0.02301,-0.01015, 41.210000, 41.400000,72.0, 0.000000, 0.010000,-0.00215,0.00032,0.00126,-0.00398,41.3,0.364
18, 2010-01-04,113.29, 2010-01-15,11.0,0.91204,0.00015,0.0235,-0.00952, 40.200000, 40.400000,73.0, 0.000000, 0.020000,-0.00206,0.00029,0.00106,-0.00341,40.3,0.356
19, 2010-01-04,113.29, 2010-01-15,11.0,0.91368,0.00014,0.02299,-0.01037, 39.210000, 39.410000,74.0, 0.000000, 0.010000,-0.00233,0.00041,0.00133,-0.00402,39.3,0.347
20, 2010-01-04,113.29, 2010-01-15,11.0,0.9149,0.00017,0.02278,-0.00996, 38.190000, 38.410000,75.0, 0.000000, 0.010000,-0.00087,0.00028,0.00034,-0.00227,38.3,0.338
21, 2010-01-04,113.29, 2010-01-15,11.0,0.9164,0.00023,0.02273,-0.01034, 37.200000, 37.400000,76.0, 0.000000, 0.010000,-0.00193,0.00043,0.00119,-0.00389,37.3,0.329
22, 2010-01-04,113.29, 2010-01-15,11.0,0.91781,0.00018,0.02322,-0.00989, 36.200000, 36.400000,77.0, 0.000000, 0.020000,-0.00192,0.00045,0.00175,-0.00395,36.3,0.32
23, 2010-01-04,113.29, 2010-01-15,11.0,0.91966,0.00018,0.02248,-0.00953, 35.200000, 35.410000,78.0, 0.000000, 0.020000,-0.00192,0.00045,0.0012,-0.00335,35.3,0.311
24, 2010-01-04,113.29, 2010-01-15,11.0,0.9205,0.00022,0.0231,-0.00956, 34.210000, 34.400000,79.0, 0.000000, 0.030000,-0.00181,0.00046,0.0017,-0.00391,34.3,0.303
25, 2010-01-04,113.29, 2010-01-15,11.0,0.92193,0.00028,0.02251,-0.00993, 33.200000, 33.400000,80.0, 0.000000, 0.020000,-0.00223,0.00054,0.00177,-0.00402,33.3,0.294
26, 2010-01-04,113.29, 2010-01-15,11.0,0.92346,0.00033,0.02286,-0.01058, 32.200000, 32.400000,81.0, 0.000000, 0.020000,-0.00266,0.0005,0.00203,-0.00338,32.3,0.285
27, 2010-01-04,113.29, 2010-01-15,11.0,0.92536,0.00034,0.02278,-0.01041, 31.200000, 31.400000,82.0, 0.000000, 0.010000,-0.00236,0.00057,0.00135,-0.00335,31.3,0.276
28, 2010-01-04,113.29, 2010-01-15,11.0,0.92683,0.00033,0.02173,-0.01003, 30.200000, 30.400000,83.0, 0.000000, 0.020000,-0.00287,0.00062,0.00166,-0.00343,30.3,0.267
29, 2010-01-04,113.29, 2010-01-15,11.0,0.92754,0.00041,0.02182,-0.01025, 29.210000, 29.400000,84.0, 0.000000, 0.030000,-0.00258,0.00071,0.00167,-0.00334,29.3,0.259
30, 2010-01-04,113.29, 2010-01-15,11.0,0.92949,0.0004,0.02194,-0.0099, 28.200000, 28.400000,85.0, 0.020000, 0.020000,-0.00344,0.00088,0.002,-0.00483,28.3,0.25
31, 2010-01-04,113.29, 2010-01-15,11.0,0.9309,0.00044,0.02146,-0.01009, 27.200000, 27.400000,86.0, 0.000000, 0.030000,-0.00364,0.00101,0.00281,-0.00552,27.3,0.241
32, 2010-01-04,113.29, 2010-01-15,11.0,0.93149,0.0005,0.02164,-0.01015, 26.210000, 26.410000,87.0, 0.000000, 0.020000,-0.00291,0.00082,0.00189,-0.00402,26.3,0.232
33, 2010-01-04,113.29, 2010-01-15,11.0,0.93269,0.00053,0.02189,-0.00954, 25.200000, 25.410000,88.0, 0.020000, 0.020000,-0.00414,0.00118,0.00284,-0.00564,25.3,0.223
34, 2010-01-04,113.29, 2010-01-15,11.0,0.93476,0.00064,0.02157,-0.01034, 24.200000, 24.410000,89.0, 0.010000, 0.030000,-0.00408,0.00124,0.00269,-0.00529,24.3,0.214
35, 2010-01-04,113.29, 2010-01-15,11.0,0.93614,0.0007,0.02065,-0.00998, 23.210000, 23.410000,90.0, 0.010000, 0.030000,-0.006,0.00161,0.00315,-0.00695,23.3,0.206
36, 2010-01-04,113.29, 2010-01-15,11.0,0.93661,0.00076,0.02065,-0.00985, 22.200000, 22.400000,91.0, 0.020000, 0.030000,-0.00649,0.00172,0.00347,-0.00689,22.3,0.197
37, 2010-01-04,113.29, 2010-01-15,11.0,0.93863,0.00085,0.0205,-0.01049, 21.200000, 21.410000,92.0, 0.030000, 0.040000,-0.00741,0.00211,0.00403,-0.00809,21.3,0.188
38, 2010-01-04,113.29, 2010-01-15,11.0,0.93777,0.00216,0.02139,-0.05566, 20.260000, 20.450000,93.0, 0.020000, 0.050000,-0.00925,0.00259,0.00533,-0.00898,20.3,0.179
39, 2010-01-04,113.29, 2010-01-15,11.0,0.93809,0.00241,0.02151,-0.05169, 19.250000, 19.440000,94.0, 0.030000, 0.050000,-0.01084,0.00299,0.00612,-0.00983,19.3,0.17
40, 2010-01-04,113.29, 2010-01-15,11.0,0.93924,0.00274,0.02155,-0.04883, 18.240000, 18.450000,95.0, 0.030000, 0.060000,-0.0126,0.00353,0.00617,-0.0115,18.3,0.161
41, 2010-01-04,113.29, 2010-01-15,11.0,0.94103,0.00314,0.02088,-0.04487, 17.250000, 17.440000,96.0, 0.040000, 0.050000,-0.0146,0.00417,0.00742,-0.01208,17.3,0.153
42, 2010-01-04,113.29, 2010-01-15,11.0,0.94123,0.00362,0.02122,-0.04235, 16.250000, 16.450000,97.0, 0.040000, 0.070000,-0.01596,0.00489,0.00803,-0.01328,16.3,0.144
43, 2010-01-04,113.29, 2010-01-15,11.0,0.94256,0.00421,0.02067,-0.03921, 15.250000, 15.450000,98.0, 0.050000, 0.060000,-0.01823,0.00568,0.00937,-0.01371,15.3,0.135
44, 2010-01-04,113.29, 2010-01-15,11.0,0.94308,0.00493,0.02105,-0.03572, 14.250000, 14.450000,99.0, 0.040000, 0.080000,-0.02092,0.00657,0.01047,-0.01457,14.3,0.126
45, 2010-01-04,113.29, 2010-01-15,11.0,0.94366,0.00575,0.02063,-0.03279, 13.250000, 13.450000,100.0, 0.060000, 0.090000,-0.02478,0.00802,0.01228,-0.01689,13.3,0.117
46, 2010-01-04,113.29, 2010-01-15,11.0,0.94161,0.00805,0.02229,-0.03279, 12.310000, 12.450000,101.0, 0.080000, 0.090000,-0.03061,0.00985,0.01454,-0.01948,12.3,0.108
47, 2010-01-04,113.29, 2010-01-15,11.0,0.94148,0.00951,0.02242,-0.03018, 11.300000, 11.450000,102.0, 0.090000, 0.100000,-0.03501,0.01171,0.01645,-0.0211,11.3,0.1
48, 2010-01-04,113.29, 2010-01-15,11.0,0.94058,0.01143,0.02287,-0.02809, 10.300000, 10.440000,103.0, 0.100000, 0.100000,-0.0402,0.014,0.01773,-0.02174,10.3,0.091
49, 2010-01-04,113.29, 2010-01-15,11.0,0.93479,0.01546,0.0253,-0.02888, 9.300000, 9.490000,104.0, 0.120000, 0.120000,-0.04634,0.01678,0.02012,-0.02263,9.3,0.082
50, 2010-01-04,113.29, 2010-01-15,11.0,0.93262,0.01877,0.02604,-0.02723, 8.350000, 8.450000,105.0, 0.130000, 0.140000,-0.05647,0.0208,0.02303,-0.025,8.3,0.073
51, 2010-01-04,113.29, 2010-01-15,11.0,0.91664,0.02578,0.03057,-0.03085, 7.350000, 7.550000,106.0, 0.140000, 0.170000,-0.06899,0.026,0.02729,-0.02837,7.3,0.064
52, 2010-01-04,113.29, 2010-01-15,11.0,0.90274,0.03298,0.0348,-0.03181, 6.400000, 6.550000,107.0, 0.200000, 0.210000,-0.08645,0.03305,0.03245,-0.03126,6.3,0.056
53, 2010-01-04,113.29, 2010-01-15,11.0,0.87965,0.04281,0.04081,-0.03544, 5.500000, 5.550000,108.0, 0.250000, 0.250000,-0.11097,0.04244,0.03888,-0.03503,5.3,0.047
54, 2010-01-04,113.29, 2010-01-15,11.0,0.83985,0.05522,0.04945,-0.04171, 4.610000, 4.650000,109.0, 0.310000, 0.320000,-0.14489,0.0549,0.0466,-0.04039,4.3,0.038
55, 2010-01-04,113.29, 2010-01-15,11.0,0.79483,0.07029,0.05786,-0.04524, 3.700000, 3.750000,110.0, 0.420000, 0.430000,-0.19484,0.0709,0.05667,-0.04587,3.3,0.029
56, 2010-01-04,113.29, 2010-01-15,11.0,0.72771,0.08716,0.0684,-0.05073, 2.890000, 2.910000,111.0, 0.590000, 0.600000,-0.26336,0.08932,0.0671,-0.05134,2.3,0.02
57, 2010-01-04,113.29, 2010-01-15,11.0,0.64137,0.10493,0.07668,-0.05385, 2.110000, 2.140000,112.0, 0.830000, 0.850000,-0.35394,0.10826,0.07597,-0.05552,1.3,0.011
58, 2010-01-04,113.29, 2010-01-15,11.0,0.53408,0.11854,0.08125,-0.0541, 1.450000, 1.470000,113.0, 1.160000, 1.180000,-0.46613,0.124,0.08192,-0.05688,0.3,0.003
59, 2010-01-04,113.29, 2010-01-15,11.0,0.40997,0.12239,0.07964,-0.05102, 0.910000, 0.930000,114.0, 1.600000, 1.620000,-0.59674,0.13006,0.07906,-0.05191,0.7,0.006
60, 2010-01-04,113.29, 2010-01-15,11.0,0.28824,0.11125,0.06985,-0.04316, 0.530000, 0.550000,115.0, 2.210000, 2.240000,-0.73,0.11751,0.06737,-0.04254,1.7,0.015
61, 2010-01-04,113.29, 2010-01-15,11.0,0.18345,0.08873,0.0545,-0.03231, 0.290000, 0.300000,116.0, 2.990000, 3.050000,-0.82983,0.08924,0.05144,-0.03376,2.7,0.024
62, 2010-01-04,113.29, 2010-01-15,11.0,0.10462,0.06199,0.03723,-0.02142, 0.130000, 0.150000,117.0, 3.800000, 3.910000,-0.92866,0.05411,0.02751,-0.01886,3.7,0.033
63, 2010-01-04,113.29, 2010-01-15,11.0,0.06518,0.04133,0.02584,-0.01538, 0.080000, 0.090000,118.0, 4.760000, 4.860000,-0.96914,0.02752,0.01362,-0.01158,4.7,0.042
64, 2010-01-04,113.29, 2010-01-15,11.0,0.04249,0.02782,0.0183,-0.01183, 0.050000, 0.060000,119.0, 5.650000, 5.860000,-1.0,0.0,-67.10046,0.0,5.7,0.05
65, 2010-01-04,113.29, 2010-01-15,11.0,0.02979,0.01965,0.01391,-0.00902, 0.030000, 0.060000,120.0, 6.650000, 6.850000,-1.0,0.0,-77.10022,0.0,6.7,0.059
66, 2010-01-04,113.29, 2010-01-15,11.0,0.02153,0.01419,0.01065,-0.00777, 0.030000, 0.040000,121.0, 7.650000, 7.840000,-1.0,0.0,-87.10023,0.0,7.7,0.068
67, 2010-01-04,113.29, 2010-01-15,11.0,0.01789,0.01091,0.00902,-0.00615, 0.020000, 0.030000,122.0, 8.650000, 8.810000,-0.99954,0.0,0.0,-0.00496,8.7,0.077
68, 2010-01-04,113.29, 2010-01-15,11.0,0.01369,0.00827,0.0076,-0.00603, 0.000000, 0.030000,123.0, 9.600000, 9.800000,-1.0,0.0,-107.09988,0.0,9.7,0.086
69, 2010-01-04,113.29, 2010-01-15,11.0,0.0076,0.00491,0.00432,-0.00321, 0.000000, 0.020000,124.0, 10.590000, 10.800000,-1.0,0.0,-117.10016,0.0,10.7,0.095
70, 2010-01-04,113.29, 2010-01-15,11.0,0.00983,0.0053,0.00524,-0.00469, 0.010000, 0.020000,125.0, 11.600000, 11.790000,-1.0,0.0,-127.09979,0.0,11.7,0.103
71, 2010-01-04,113.29, 2010-01-15,11.0,0.0063,0.00367,0.00343,-0.00336, 0.000000, 0.020000,126.0, 12.600000, 12.790000,-1.0,0.0,-137.10048,0.0,12.7,0.112
72, 2010-01-04,113.29, 2010-01-15,11.0,0.00628,0.00342,0.00356,-0.00358, 0.000000, 0.030000,127.0, 13.600000, 13.810000,-1.0,0.0,-147.10003,0.0,13.7,0.121
73, 2010-01-04,113.29, 2010-01-15,11.0,0.0054,0.00302,0.00392,-0.00286, 0.000000, 0.020000,128.0, 14.600000, 14.800000,-1.0,0.0,-157.10034,0.0,14.7,0.13
74, 2010-01-04,113.29, 2010-01-15,11.0,0.00575,0.00274,0.0032,-0.00305, 0.000000, 0.020000,129.0, 15.600000, 15.800000,-1.0,0.0,-167.1004,0.0,15.7,0.139
75, 2010-01-04,113.29, 2010-01-15,11.0,0.00589,0.00258,0.00331,-0.00326, 0.000000, 0.030000,130.0, 16.610000, 16.800000,-1.0,0.0,-177.10043,0.0,16.7,0.147
76, 2010-01-04,113.29, 2010-01-15,11.0,0.00531,0.00228,0.00324,-0.00305, 0.000000, 0.020000,131.0, 17.590000, 17.800000,-1.0,0.0,-187.10013,0.0,17.7,0.156
77, 2010-01-04,113.29, 2010-01-15,11.0,0.00474,0.00219,0.00311,-0.00347, 0.000000, 0.020000,132.0, 18.600000, 18.810000,-1.0,0.0,-197.09971,0.0,18.7,0.165
