, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2010-04-01,117.81, 2010-04-16,15.0,0.99833,0.00023,0.00183,-0.00543,60.51,61.14,57.0,0.0,0.01,-0.00034,8e-05,0.00093,-0.0015,60.8,0.516
1, 2010-04-01,117.81, 2010-04-16,15.0,0.99763,0.00018,0.00176,-0.0058,59.53,60.15,58.0,0.0,0.01,-0.00047,4e-05,0.00093,-0.00123,59.8,0.508
2, 2010-04-01,117.81, 2010-04-16,15.0,0.99751,0.00024,0.00178,-0.00595,58.51,59.14,59.0,0.0,0.0,-0.0002,7e-05,0.00033,-0.00149,58.8,0.499
3, 2010-04-01,117.81, 2010-04-16,15.0,0.9977,0.00025,0.00126,-0.00606,57.51,58.14,60.0,0.0,0.0,-0.00085,0.0001,0.00087,-0.00172,57.8,0.491
4, 2010-04-01,117.81, 2010-04-16,15.0,0.99782,0.00029,0.00183,-0.00523,56.51,57.13,61.0,0.0,0.01,-0.0005,0.00013,0.00064,-0.00196,56.8,0.482
5, 2010-04-01,117.81, 2010-04-16,15.0,0.99753,0.00024,0.00217,-0.0058,55.53,56.14,62.0,0.0,0.02,-0.00048,9e-05,0.0008,-0.00168,55.8,0.474
6, 2010-04-01,117.81, 2010-04-16,15.0,0.9974,0.00026,0.00145,-0.00529,54.52,55.14,63.0,0.0,0.01,-0.00121,0.00013,0.00057,-0.00186,54.8,0.465
7, 2010-04-01,117.81, 2010-04-16,15.0,0.99758,0.00029,0.00185,-0.0053,53.52,54.14,64.0,0.0,0.01,-0.00067,0.00011,0.00074,-0.00124,53.8,0.457
8, 2010-04-01,117.81, 2010-04-16,15.0,0.99717,0.00026,0.00167,-0.00579,52.52,53.14,65.0,0.0,0.01,-0.00091,0.0001,0.00059,-0.00209,52.8,0.448
9, 2010-04-01,117.81, 2010-04-16,15.0,0.99742,0.0003,0.00146,-0.00521,51.52,52.14,66.0,0.0,0.02,-0.00117,0.0001,0.00099,-0.00201,51.8,0.44
10, 2010-04-01,117.81, 2010-04-16,15.0,0.99755,0.00032,0.00148,-0.00501,50.52,51.14,67.0,0.0,0.01,-0.00084,0.00012,0.00041,-0.00163,50.8,0.431
11, 2010-04-01,117.81, 2010-04-16,15.0,0.99782,0.00029,0.00213,-0.00538,49.51,50.14,68.0,0.0,0.0,-0.00073,0.0001,0.00109,-0.00214,49.8,0.423
12, 2010-04-01,117.81, 2010-04-16,15.0,0.99763,0.00033,0.00166,-0.00522,48.52,49.14,69.0,0.0,0.01,-0.00075,0.0001,0.00092,-0.00131,48.8,0.414
13, 2010-04-01,117.81, 2010-04-16,15.0,0.99755,0.00042,0.00204,-0.0055,47.52,48.14,70.0,0.0,0.01,-0.00062,0.00012,0.00116,-0.00145,47.8,0.406
14, 2010-04-01,117.81, 2010-04-16,15.0,0.99699,0.0004,0.00252,-0.00524,46.53,47.14,71.0,0.0,0.02,-0.00124,0.00012,0.00038,-0.0018,46.8,0.397
15, 2010-04-01,117.81, 2010-04-16,15.0,0.99669,0.00045,0.00261,-0.00559,45.52,46.15,72.0,0.0,0.02,-0.00113,0.00013,0.00057,-0.00163,45.8,0.389
16, 2010-04-01,117.81, 2010-04-16,15.0,0.99344,0.00075,0.00415,-0.01195,44.52,45.21,73.0,0.0,0.01,-0.00062,0.00022,0.00046,-0.00141,44.8,0.38
17, 2010-04-01,117.81, 2010-04-16,15.0,0.99667,0.00048,0.00257,-0.00572,43.52,44.14,74.0,0.0,0.02,-0.00074,0.00022,0.00109,-0.00132,43.8,0.372
18, 2010-04-01,117.81, 2010-04-16,15.0,0.99696,0.00046,0.00222,-0.0057,42.51,43.15,75.0,0.0,0.02,-0.00061,0.00022,0.0009,-0.00123,42.8,0.363
19, 2010-04-01,117.81, 2010-04-16,15.0,0.99347,0.00082,0.0042,-0.01191,41.52,42.21,76.0,0.0,0.01,-0.00114,0.00022,0.00119,-0.002,41.8,0.355
20, 2010-04-01,117.81, 2010-04-16,15.0,0.99364,0.00095,0.00432,-0.01121,40.52,41.21,77.0,0.0,0.01,-0.00212,0.00038,0.00145,-0.00254,40.8,0.346
21, 2010-04-01,117.81, 2010-04-16,15.0,0.99656,0.00055,0.00202,-0.00541,39.51,40.15,78.0,0.0,0.03,-0.00242,0.00036,0.00146,-0.00267,39.8,0.338
22, 2010-04-01,117.81, 2010-04-16,15.0,0.99305,0.00102,0.00476,-0.01147,38.52,39.2,79.0,0.0,0.02,-0.00233,0.00037,0.00121,-0.00307,38.8,0.329
23, 2010-04-01,117.81, 2010-04-16,15.0,1.0,0.0,0.0,0.0,37.51,38.09,80.0,0.0,0.03,-0.00243,0.00038,0.00166,-0.00323,37.8,0.321
24, 2010-04-01,117.81, 2010-04-16,15.0,0.99213,0.00114,0.00502,-0.01123,36.51,37.2,81.0,0.0,0.02,-0.00173,0.00042,0.0021,-0.00271,36.8,0.312
25, 2010-04-01,117.81, 2010-04-16,15.0,0.99619,0.00067,0.00294,-0.00517,35.51,36.14,82.0,0.0,0.02,-0.00216,0.00046,0.00218,-0.00276,35.8,0.304
26, 2010-04-01,117.81, 2010-04-16,15.0,0.9966,0.00072,0.00318,-0.00511,34.53,35.14,83.0,0.0,0.01,-0.00246,0.00044,0.00207,-0.00336,34.8,0.295
27, 2010-04-01,117.81, 2010-04-16,15.0,0.99129,0.00133,0.0055,-0.0114,33.52,34.19,84.0,0.0,0.02,-0.00276,0.00051,0.00211,-0.00319,33.8,0.287
28, 2010-04-01,117.81, 2010-04-16,15.0,0.99628,0.00085,0.0032,-0.00472,32.52,33.15,85.0,0.0,0.02,-0.00264,0.00057,0.00205,-0.00331,32.8,0.279
29, 2010-04-01,117.81, 2010-04-16,15.0,0.99607,0.00087,0.00335,-0.00469,31.52,32.14,86.0,0.0,0.01,-0.00275,0.00057,0.00161,-0.00237,31.8,0.27
30, 2010-04-01,117.81, 2010-04-16,15.0,0.99555,0.00089,0.00342,-0.0049,30.52,31.13,87.0,0.0,0.03,-0.00294,0.00062,0.00246,-0.00324,30.8,0.262
31, 2010-04-01,117.81, 2010-04-16,15.0,0.99519,0.00103,0.00316,-0.00555,29.52,30.14,88.0,0.0,0.03,-0.00299,0.00063,0.00199,-0.00287,29.8,0.253
32, 2010-04-01,117.81, 2010-04-16,15.0,0.99547,0.00101,0.00315,-0.0049,28.52,29.14,89.0,0.0,0.02,-0.00296,0.00073,0.002,-0.00324,28.8,0.245
33, 2010-04-01,117.81, 2010-04-16,15.0,0.9955,0.00109,0.00303,-0.00521,27.53,28.13,90.0,0.02,0.03,-0.00367,0.00098,0.003,-0.00364,27.8,0.236
34, 2010-04-01,117.81, 2010-04-16,15.0,1.0,0.0,0.0,-0.00015,26.46,27.14,91.0,0.01,0.03,-0.00383,0.00107,0.00254,-0.00442,26.8,0.228
35, 2010-04-01,117.81, 2010-04-16,15.0,1.0,0.0,0.0,-0.00014,25.46,26.15,92.0,0.01,0.01,-0.00442,0.00113,0.00324,-0.00421,25.8,0.219
36, 2010-04-01,117.81, 2010-04-16,15.0,1.0,0.0,0.0,-0.00023,24.46,25.15,93.0,0.0,0.02,-0.0048,0.00123,0.00299,-0.00435,24.8,0.211
37, 2010-04-01,117.81, 2010-04-16,15.0,0.99428,0.00146,0.00427,-0.00457,23.45,24.2,94.0,0.01,0.02,-0.00469,0.00127,0.00313,-0.00356,23.8,0.202
38, 2010-04-01,117.81, 2010-04-16,15.0,0.98665,0.00288,0.00855,-0.01159,22.53,23.21,95.0,0.01,0.03,-0.00727,0.00186,0.00482,-0.00608,22.8,0.194
39, 2010-04-01,117.81, 2010-04-16,15.0,1.0,0.0,0.0,-3e-05,21.48,22.14,96.0,0.01,0.04,-0.00771,0.00201,0.00516,-0.00594,21.8,0.185
40, 2010-04-01,117.81, 2010-04-16,15.0,0.99096,0.00247,0.00555,-0.00646,20.47,21.21,97.0,0.02,0.03,-0.00804,0.00226,0.00553,-0.00627,20.8,0.177
41, 2010-04-01,117.81, 2010-04-16,15.0,0.99844,0.00081,0.00206,-0.00164,19.48,20.16,98.0,0.02,0.03,-0.00806,0.00241,0.0053,-0.00573,19.8,0.168
42, 2010-04-01,117.81, 2010-04-16,15.0,0.98725,0.00364,0.00829,-0.00986,18.54,19.18,99.0,0.02,0.03,-0.01105,0.00319,0.0067,-0.00766,18.8,0.16
43, 2010-04-01,117.81, 2010-04-16,15.0,0.98997,0.00315,0.00665,-0.00677,17.75,17.93,100.0,0.02,0.04,-0.01189,0.00353,0.0075,-0.00729,17.8,0.151
44, 2010-04-01,117.81, 2010-04-16,15.0,0.9875,0.00387,0.00779,-0.00793,16.75,16.92,101.0,0.04,0.06,-0.0148,0.00439,0.00953,-0.00918,16.8,0.143
45, 2010-04-01,117.81, 2010-04-16,15.0,0.98638,0.00454,0.00905,-0.00873,15.77,15.94,102.0,0.04,0.05,-0.01507,0.00487,0.01003,-0.00936,15.8,0.134
46, 2010-04-01,117.81, 2010-04-16,15.0,0.98388,0.00545,0.01011,-0.00936,14.77,14.94,103.0,0.04,0.05,-0.01613,0.00542,0.01026,-0.00936,14.8,0.126
47, 2010-04-01,117.81, 2010-04-16,15.0,0.97997,0.00662,0.01189,-0.01009,13.79,13.94,104.0,0.05,0.07,-0.02017,0.00669,0.01201,-0.01053,13.8,0.117
48, 2010-04-01,117.81, 2010-04-16,15.0,0.97158,0.00898,0.01582,-0.01423,12.85,12.93,105.0,0.05,0.06,-0.02398,0.00816,0.0141,-0.01211,12.8,0.109
49, 2010-04-01,117.81, 2010-04-16,15.0,0.97176,0.00988,0.01599,-0.01337,11.84,11.94,106.0,0.05,0.07,-0.02618,0.00924,0.01522,-0.01203,11.8,0.1
50, 2010-04-01,117.81, 2010-04-16,15.0,0.96693,0.01185,0.01834,-0.01426,10.84,10.94,107.0,0.07,0.09,-0.03096,0.01134,0.01688,-0.01253,10.8,0.092
51, 2010-04-01,117.81, 2010-04-16,15.0,0.9612,0.01432,0.02038,-0.01552,9.87,9.94,108.0,0.09,0.1,-0.0388,0.01438,0.02055,-0.01504,9.8,0.083
52, 2010-04-01,117.81, 2010-04-16,15.0,0.95258,0.01765,0.02413,-0.01606,8.87,8.96,109.0,0.11,0.13,-0.04897,0.01799,0.02459,-0.01731,8.8,0.075
53, 2010-04-01,117.81, 2010-04-16,15.0,0.93734,0.02312,0.03056,-0.02047,7.93,8.0,110.0,0.13,0.14,-0.05853,0.02242,0.02963,-0.01927,7.8,0.066
54, 2010-04-01,117.81, 2010-04-16,15.0,0.93045,0.02777,0.03306,-0.01937,6.94,6.99,111.0,0.16,0.17,-0.07375,0.02845,0.03443,-0.02106,6.8,0.058
55, 2010-04-01,117.81, 2010-04-16,15.0,0.90028,0.03709,0.04332,-0.02521,6.01,6.06,112.0,0.22,0.23,-0.09908,0.03706,0.04333,-0.02584,5.8,0.049
56, 2010-04-01,117.81, 2010-04-16,15.0,0.87116,0.04762,0.05237,-0.02927,5.08,5.12,113.0,0.29,0.29,-0.12821,0.04763,0.05186,-0.02906,4.8,0.041
57, 2010-04-01,117.81, 2010-04-16,15.0,0.8292,0.0612,0.06232,-0.03336,4.18,4.21,114.0,0.38,0.39,-0.17101,0.06113,0.06311,-0.03327,3.8,0.032
58, 2010-04-01,117.81, 2010-04-16,15.0,0.772,0.07742,0.07493,-0.03727,3.33,3.35,115.0,0.52,0.53,-0.2297,0.07708,0.07512,-0.03785,2.8,0.024
59, 2010-04-01,117.81, 2010-04-16,15.0,0.6941,0.09472,0.08678,-0.04119,2.54,2.55,116.0,0.74,0.74,-0.30687,0.09406,0.08665,-0.04171,1.8,0.015
60, 2010-04-01,117.81, 2010-04-16,15.0,0.59746,0.11051,0.09549,-0.04328,1.83,1.84,117.0,1.03,1.03,-0.40284,0.10955,0.09512,-0.04302,0.8,0.007
61, 2010-04-01,117.81, 2010-04-16,15.0,0.48285,0.11897,0.09862,-0.04235,1.24,1.25,118.0,1.44,1.45,-0.51643,0.11875,0.09845,-0.04198,0.2,0.002
62, 2010-04-01,117.81, 2010-04-16,15.0,0.36185,0.1162,0.09224,-0.03801,0.78,0.78,119.0,1.96,1.98,-0.63783,0.11627,0.09259,-0.03811,1.2,0.01
63, 2010-04-01,117.81, 2010-04-16,15.0,0.24831,0.10129,0.07795,-0.03085,0.45,0.47,120.0,2.63,2.66,-0.75252,0.10069,0.07801,-0.03063,2.2,0.019
64, 2010-04-01,117.81, 2010-04-16,15.0,0.15529,0.07786,0.05853,-0.02296,0.24,0.25,121.0,3.4,3.44,-0.84559,0.07559,0.0587,-0.02263,3.2,0.027
65, 2010-04-01,117.81, 2010-04-16,15.0,0.09181,0.05379,0.04045,-0.01568,0.12,0.14,122.0,4.28,4.35,-0.90228,0.04888,0.04214,-0.01588,4.2,0.036
66, 2010-04-01,117.81, 2010-04-16,15.0,0.05109,0.03397,0.0261,-0.01026,0.06,0.07,123.0,5.19,5.29,-0.93935,0.02154,0.0287,-0.01122,5.2,0.044
67, 2010-04-01,117.81, 2010-04-16,15.0,0.03528,0.02335,0.01887,-0.00806,0.04,0.04,124.0,6.14,6.26,-0.94735,0.00453,0.02492,-0.00993,6.2,0.053
68, 2010-04-01,117.81, 2010-04-16,15.0,0.02356,0.01579,0.01379,-0.00553,0.01,0.03,125.0,7.12,7.27,-0.94581,0.00195,0.02485,-0.00579,7.2,0.061
69, 2010-04-01,117.81, 2010-04-16,15.0,0.01583,0.01073,0.00983,-0.00449,0.01,0.03,126.0,8.11,8.3,-0.94393,0.0049,0.0265,-0.01466,8.2,0.07
70, 2010-04-01,117.81, 2010-04-16,15.0,0.01185,0.00782,0.00717,-0.00359,0.01,0.02,127.0,9.1,9.29,-0.94351,0.00211,0.02629,-0.00954,9.2,0.078
71, 2010-04-01,117.81, 2010-04-16,15.0,0.00788,0.00538,0.00516,-0.00297,0.0,0.03,128.0,9.88,10.48,-1.0,0.0,0.0,0.0,10.2,0.086
72, 2010-04-01,117.81, 2010-04-16,15.0,0.00702,0.00457,0.00463,-0.0027,0.0,0.02,129.0,11.05,11.48,-0.9344,0.00814,0.02931,-0.02323,11.2,0.095
73, 2010-04-01,117.81, 2010-04-16,15.0,0.00627,0.00405,0.00433,-0.00266,0.0,0.01,130.0,11.88,12.56,-0.93953,0.00274,0.02706,-0.02156,12.2,0.103
74, 2010-04-01,117.81, 2010-04-16,15.0,0.00627,0.00345,0.00465,-0.00287,0.0,0.02,131.0,12.89,13.47,-1.0,0.0,0.0,0.0,13.2,0.112
75, 2010-04-01,117.81, 2010-04-16,15.0,0.00636,0.00325,0.00381,-0.00253,0.0,0.02,132.0,13.88,14.55,-0.93685,0.002,0.02804,-0.02487,14.2,0.12
76, 2010-04-01,117.81, 2010-04-16,15.0,0.00543,0.00288,0.00357,-0.00274,0.0,0.02,133.0,14.88,15.55,-0.93554,0.00182,0.02863,-0.0254,15.2,0.129
77, 2010-04-01,117.81, 2010-04-16,15.0,0.00572,0.00264,0.00342,-0.0023,0.0,0.03,134.0,15.87,16.48,-1.0,0.0,0.0,0.0,16.2,0.137
78, 2010-04-01,117.81, 2010-04-16,15.0,0.00543,0.00233,0.00373,-0.00292,0.0,0.01,135.0,16.87,17.56,-0.93311,0.00133,0.0294,-0.02507,17.2,0.146
79, 2010-04-01,117.81, 2010-04-16,15.0,0.00507,0.00226,0.00313,-0.00253,0.0,0.03,136.0,17.89,18.47,-1.0,0.0,0.0,0.0,18.2,0.154
80, 2010-04-01,117.81, 2010-04-16,15.0,0.00452,0.00197,0.003,-0.00289,0.0,0.02,137.0,18.87,19.55,-0.93054,0.00111,0.02925,-0.02503,19.2,0.163
81, 2010-04-01,117.81, 2010-04-16,15.0,0.00272,0.00122,0.00176,-0.00157,0.0,0.01,138.0,19.87,20.47,-1.0,0.0,0.0,0.0,20.2,0.171
82, 2010-04-01,117.81, 2010-04-16,15.0,0.00215,0.0011,0.00208,-0.00197,0.0,0.01,139.0,20.87,21.48,-1.0,0.0,0.0,0.0,21.2,0.18
83, 2010-04-01,117.81, 2010-04-16,15.0,0.00224,0.00108,0.00163,-0.00163,0.0,0.02,140.0,21.87,22.48,-1.0,0.0,0.0,0.0,22.2,0.188
84, 2010-04-01,117.81, 2010-04-16,15.0,0.00242,0.00101,0.0017,-0.00195,0.0,0.01,141.0,22.88,23.48,-1.0,0.0,0.0,0.0,23.2,0.197
85, 2010-04-01,117.81, 2010-04-16,15.0,0.00269,0.00094,0.00198,-0.00177,0.0,0.01,142.0,23.86,24.48,-1.0,0.0,0.0,0.0,24.2,0.205
86, 2010-04-01,117.81, 2010-04-16,15.0,0.00198,0.00086,0.0012,-0.00165,0.0,0.01,143.0,24.87,25.48,-1.0,0.0,0.0,0.0,25.2,0.214
87, 2010-04-01,117.81, 2010-04-16,15.0,0.00175,0.00081,0.00117,-0.00109,0.0,0.02,144.0,25.87,26.47,-1.0,0.0,0.0,0.0,26.2,0.222
88, 2010-04-01,117.81, 2010-04-16,15.0,0.00161,0.00081,0.00149,-0.00104,0.0,0.01,145.0,26.87,27.49,-1.0,0.0,0.0,0.0,27.2,0.231
89, 2010-04-01,117.81, 2010-04-16,15.0,0.00185,0.00071,0.00161,-0.00186,0.0,0.01,146.0,27.86,28.48,-1.0,0.0,0.0,0.0,28.2,0.239
90, 2010-04-01,117.81, 2010-04-16,15.0,0.0021,0.00066,0.00194,-0.00175,0.0,0.0,147.0,28.86,29.48,-1.0,0.0,0.0,0.0,29.2,0.248
91, 2010-04-01,117.81, 2010-04-16,15.0,0.00166,0.00062,0.00182,-0.00147,0.0,0.01,148.0,29.86,30.48,-1.0,0.0,0.0,0.0,30.2,0.256
92, 2010-04-01,117.81, 2010-04-16,15.0,0.00236,0.00059,0.00129,-0.00155,0.0,0.01,149.0,30.87,31.48,-1.0,0.0,0.0,0.0,31.2,0.265
