, [QUOTE_DATE], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2011-01-03, 2011-01-07,4.0,0.94223,0.00986,0.01562,-0.08285,13.87,14.44,113.0,0.0,0.01,-0.00549,0.00263,0.00238,-0.00664,14.0,0.111
1, 2011-01-03, 2011-01-07,4.0,0.94241,0.01146,0.01601,-0.07678,12.86,13.44,114.0,0.0,0.02,-0.00596,0.00293,0.00275,-0.00669,13.0,0.103
2, 2011-01-03, 2011-01-07,4.0,0.94504,0.0126,0.01498,-0.06554,12.03,12.23,115.0,0.01,0.02,-0.00832,0.00429,0.00329,-0.00963,12.0,0.095
3, 2011-01-03, 2011-01-07,4.0,0.94513,0.0146,0.01517,-0.05901,11.02,11.25,116.0,0.01,0.02,-0.00928,0.005,0.00349,-0.00943,11.0,0.087
4, 2011-01-03, 2011-01-07,4.0,0.93909,0.01812,0.01688,-0.06139,10.06,10.26,117.0,0.01,0.03,-0.01224,0.00697,0.00434,-0.01171,10.0,0.079
5, 2011-01-03, 2011-01-07,4.0,0.95545,0.01845,0.01281,-0.036,8.99,9.2,118.0,0.01,0.03,-0.01376,0.00831,0.00547,-0.0121,9.0,0.071
6, 2011-01-03, 2011-01-07,4.0,0.96195,0.02138,0.01117,-0.02452,7.98,8.17,119.0,0.02,0.04,-0.02033,0.01222,0.00725,-0.0163,8.0,0.063
7, 2011-01-03, 2011-01-07,4.0,0.95259,0.02888,0.01379,-0.02922,7.05,7.13,120.0,0.02,0.04,-0.02478,0.01621,0.00849,-0.01894,7.0,0.055
8, 2011-01-03, 2011-01-07,4.0,0.93925,0.0383,0.01734,-0.0327,6.07,6.13,121.0,0.05,0.05,-0.03422,0.02273,0.01131,-0.02257,6.0,0.048
9, 2011-01-03, 2011-01-07,4.0,0.92398,0.05084,0.02079,-0.03517,5.09,5.15,122.0,0.05,0.06,-0.04527,0.0321,0.01439,-0.02569,5.0,0.04
10, 2011-01-03, 2011-01-07,4.0,0.91091,0.06856,0.02307,-0.03357,4.11,4.13,123.0,0.08,0.09,-0.07072,0.05029,0.02057,-0.03616,4.0,0.032
11, 2011-01-03, 2011-01-07,4.0,0.8581,0.09405,0.0329,-0.04627,3.15,3.21,124.0,0.12,0.12,-0.10302,0.07769,0.02626,-0.04325,3.0,0.024
12, 2011-01-03, 2011-01-07,4.0,0.78632,0.13013,0.0421,-0.05605,2.24,2.28,125.0,0.19,0.2,-0.17606,0.12687,0.03863,-0.05878,2.0,0.016
13, 2011-01-03, 2011-01-07,4.0,0.66529,0.17366,0.05337,-0.06643,1.42,1.44,126.0,0.37,0.38,-0.31477,0.19394,0.05282,-0.07869,1.0,0.008
14, 2011-01-03, 2011-01-07,4.0,0.48365,0.20238,0.05918,-0.0698,0.74,0.76,127.0,0.69,0.69,-0.53195,0.25363,0.05887,-0.08529,0.0,0.0
