, [QUOTE_DATE], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
0, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,91.71,91.99,20.0,0.0,0.01,-0.00042,1e-05,0.0,-0.00124,91.9,0.821
1, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,86.73,86.99,25.0,0.0,0.0,-0.00077,0.0,4e-05,-0.00128,86.9,0.777
2, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,81.74,81.99,30.0,0.0,0.02,-0.00043,0.0001,0.00054,-0.00236,81.9,0.732
3, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,76.69,76.99,35.0,0.0,0.03,-0.00046,8e-05,0.00041,-0.003,76.9,0.687
4, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,71.74,72.0,40.0,0.0,0.02,-0.00103,6e-05,0.00112,-0.0031,71.9,0.643
5, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,66.68,66.99,45.0,0.0,0.0,-0.00076,2e-05,0.00031,-0.00173,66.9,0.598
6, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,61.68,61.99,50.0,0.0,0.01,-0.00093,7e-05,0.00023,-0.00151,61.9,0.553
7, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,60.68,60.99,51.0,0.0,0.01,-0.00017,5e-05,0.00052,-0.00139,60.9,0.544
8, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,59.68,60.0,52.0,0.0,0.02,-0.00092,8e-05,0.00129,-0.0025,59.9,0.535
9, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,58.67,58.99,53.0,0.0,0.02,-0.00072,0.00012,0.00065,-0.00293,58.9,0.526
10, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,57.68,58.0,54.0,0.0,0.01,-0.00048,0.00012,0.00099,-0.00186,57.9,0.517
11, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,56.69,56.99,55.0,0.0,0.01,-0.00043,9e-05,0.00053,-0.00128,56.9,0.508
12, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,55.69,55.99,56.0,0.0,0.01,-0.00116,0.00015,0.00038,-0.0018,55.9,0.5
13, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,54.69,54.99,57.0,0.0,0.01,-0.00024,9e-05,0.00072,-0.00141,54.9,0.491
14, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,53.69,53.99,58.0,0.0,0.01,-0.00033,8e-05,0.00057,-0.00177,53.9,0.482
15, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,52.69,52.98,59.0,0.0,0.01,-0.00086,0.00014,0.00048,-0.00111,52.9,0.473
16, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,51.74,51.99,60.0,0.0,0.01,-0.00124,0.00016,0.0002,-0.0013,51.9,0.464
17, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,50.69,50.99,61.0,0.0,0.01,-0.00049,0.00011,0.0007,-0.00116,50.9,0.455
18, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,49.69,49.99,62.0,0.0,0.02,-0.00128,0.00025,0.00119,-0.00269,49.9,0.446
19, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,48.69,48.99,63.0,0.0,0.01,-0.00106,0.00026,0.00127,-0.00301,48.9,0.437
20, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,47.69,47.98,64.0,0.0,0.02,-0.00137,0.00025,0.00098,-0.00215,47.9,0.428
21, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,46.68,46.99,65.0,0.0,0.01,-0.00146,0.00026,0.00086,-0.00306,46.9,0.419
22, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,45.69,45.99,66.0,0.0,0.03,-0.00163,0.00022,0.00161,-0.00224,45.9,0.41
23, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,44.69,45.0,67.0,0.0,0.02,-0.00209,0.00032,0.00089,-0.00227,44.9,0.401
24, 2010-03-01,111.89, 2010-03-19,17.96,1.0,0.0,0.0,0.0,43.7,43.99,68.0,0.0,0.02,-0.0021,0.00032,0.00145,-0.00272,43.9,0.392
